radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,2,7220,43423,,8.558921,49.121211,42915,56813,1,1374643892,1453336658,-60
GSM,262,2,7220,28103,,8.481367,49.273606,12768,1805,1,1374647193,1453337705,-85
GSM,262,2,7220,28101,,8.486679,49.275419,20330,2108,1,1374647193,1453337316,-82
GSM,262,2,7220,50013,,8.565617,49.121289,42919,3016,1,1375171530,1453335611,-92
UMTS,262,2,7335,197342753,,8.524366,49.084738,7678,1044,1,1375765083,1453336983,-102
GSM,262,2,7220,23112,,8.208807,49.234661,57208,6425,1,1375850078,1453335486,-72
GSM,262,2,7220,55739,,8.55851,49.120186,4172,30272,1,1375948945,1453335611,-92
UMTS,510,10,1038,10731482,,106.990608,-6.261713,7805,156,1,1376630022,1453334861,-101
GSM,262,2,513,991,,10.878544,52.296599,96029,9480,1,1376900081,1453337051,-71
GSM,262,1,38716,12097,,7.496842,50.467005,26748,6256,1,1376975062,1453336005,-51
GSM,262,1,38717,35241,,7.540057,50.417011,21079,15393,1,1377238569,1453335224,-51
GSM,262,3,524,15814,,12.274074,52.065975,19836,3232,1,1377252936,1453336006,-74
GSM,262,2,8206,6731,,11.604293,49.048933,59538,4123,1,1377604913,1453335094,-77
GSM,262,1,38716,22359,,7.5116,50.441567,99513,10573,1,1377676216,1453337182,-51
GSM,262,1,38717,45476,,7.552464,50.430287,102047,5628,1,1377766918,1453335486,-51
GSM,262,1,38717,44679,,7.510068,50.443186,99303,4285,1,1377766918,1453336005,-60
GSM,262,1,38717,45477,,7.535163,50.442487,100257,6966,1,1377766918,1453337182,-60
GSM,262,2,350,7824,,13.739843,51.064769,5588,1362,1,1377835362,1453337830,-90
GSM,262,2,8206,46772,,11.63488,48.767765,39723,13290,1,1378098188,1453337182,-89
GSM,262,1,38716,19789,,7.503438,50.446246,13302,12955,1,1378103760,1453337182,-55
GSM,262,1,38716,60372,,7.50517,50.444777,10221,19431,1,1378103760,1453336946,-51
GSM,262,1,38717,9017,,7.529269,50.429253,18912,802,1,1378377867,1453336005,-73
GSM,262,2,452,8802,,10.142245,54.307904,13115,965,1,1378431074,1453335706,-80
GSM,262,2,7224,17232,,7.881426,48.421793,16718,4327,1,1378716010,1453337051,-53
GSM,262,2,452,8801,,10.117113,54.332996,4813,906,1,1378718774,1453335872,-83
GSM,262,1,38716,60369,,7.509204,50.443705,10826,13907,1,1378746268,1453337182,-51
GSM,262,2,7224,12052,,7.813034,48.352984,30741,9409,1,1378920785,1453337701,-64
GSM,262,2,452,59353,,10.104532,54.314107,29968,4271,1,1379143447,1453336130,-78
GSM,262,2,7224,13072,,7.85292,48.38794,31028,3135,1,1379482262,1453337701,-78
GSM,208,20,462,45463,,2.395051,49.869602,4759,13,1,1379590967,1453335885,-95
GSM,262,3,162,43129,,9.672748,52.713447,27100,2042,1,1379656645,1453335611,-89
GSM,262,2,4281,35181,,6.972492,50.896772,25098,4006,1,1379707853,1453336131,-57
GSM,262,2,4281,35182,,6.9653,50.890905,25501,5549,1,1379723062,1453335955,-63
GSM,262,3,766,57324,,7.372317,51.554237,10027,92,1,1380113055,1453337182,-98
GSM,262,3,132,43139,,8.667707,52.111817,18797,302,1,1380239451,1453334702,-81
GSM,262,3,132,43249,,8.667603,52.07167,18290,348,1,1381253449,1453334702,-85
GSM,262,2,434,40212,,8.638804,53.46633,124731,60181,1,1383266505,1453337960,-59
GSM,262,2,434,40213,,8.567283,53.45426,114392,24438,1,1383269018,1453337960,-68
GSM,262,2,434,40211,,8.610794,53.490085,97568,7552,1,1383277841,1453337571,-59
GSM,262,2,4267,31882,,6.481924,50.840642,51209,19086,1,1383665925,1453336395,-73
GSM,262,2,285,23889,,7.185145,51.492227,23850,1652,1,1383701603,1453335219,-95
GSM,262,2,3294,6303,,14.307413,51.738353,38591,4461,1,1383842180,1453336919,-63
GSM,262,2,3294,6492,,14.313723,51.729125,20786,6596,1,1383891256,1453337830,-68
GSM,262,2,3294,54553,,14.321929,51.716055,30854,6169,1,1384189008,1453337830,-73
GSM,262,2,3294,54552,,14.365011,51.713996,23861,5274,1,1384189267,1453337636,-65
GSM,262,2,3294,54551,,14.3469,51.722393,23143,2769,1,1384189510,1453337830,-67
GSM,262,2,3294,56181,,14.338389,51.719243,26675,4474,1,1384309869,1453337830,-74
GSM,262,2,3294,35701,,14.35621,51.72355,22315,4102,1,1384492452,1453337830,-64
GSM,262,2,3294,35702,,14.334491,51.716202,20980,5125,1,1384496025,1453337830,-62
GSM,262,2,3294,54523,,14.27198,51.726471,26282,5821,1,1385024012,1453336717,-60
GSM,262,2,3294,54521,,14.291361,51.718103,65719,4772,1,1385025319,1453336919,-57
GSM,510,10,937,40043,,125.185285,1.442882,586,20,1,1223491950,1453337185,
GSM,645,1,120,297,,28.275804,-15.412362,503638,860097,1,1239165704,1453337960,-51
GSM,645,1,120,217,,28.27528,-15.412191,845972,889773,1,1239165704,1453337960,-51
GSM,645,1,120,907,,28.276143,-15.412661,503633,683254,1,1239165704,1453337960,-51
GSM,645,1,120,897,,28.276099,-15.412667,503637,280328,1,1239165704,1453336789,-51
GSM,645,1,120,298,,28.276146,-15.41266,508219,878824,1,1239165748,1453337960,-51
GSM,262,7,40301,17186,,7.502041,50.401029,17662,596,1,1252249602,1453334572,-78
GSM,262,2,323,12472,,13.291976,52.679798,14663,2407,1,1252276919,1453337960,-84
GSM,262,2,308,12443,,13.302751,52.369614,78008,15496,1,1252331190,1453335742,-52
GSM,262,2,308,12441,,13.318504,52.381637,77715,15152,1,1252331190,1453335742,-52
GSM,262,2,360,17412,,11.269267,50.961728,95521,13251,1,1252415869,1453337441,-84
GSM,262,2,360,19652,,11.262616,50.961824,79898,24806,1,1252415871,1453337441,-55
GSM,262,2,360,9511,,11.256541,50.966659,81427,16256,1,1252429713,1453337960,-87
GSM,262,2,360,352,,11.265437,50.961183,70606,30050,1,1252429715,1453337819,-71
GSM,302,610,10553,62304,,-77.388871,44.167427,36132,55,1,1324739236,1453337695,-113
GSM,302,610,10550,52145,,-79.8729,43.201299,1236,17,1,1324967920,1453337745,
GSM,302,490,16050,602,,-79.790638,43.408159,10752,86,1,1343519072,1453335705,-113
GSM,302,220,10503,46191,,-79.808719,43.350245,42621,56,1,1346780140,1453337565,-113
GSM,262,7,10406,44213,,9.891914,52.358825,17031,405,1,1354107506,1453337576,-75
GSM,302,720,59400,17547,,-79.085331,43.104054,1852,24,1,1355275744,1453335154,-113
GSM,214,1,58851,12028,,-3.57746,37.216353,6103,12,1,1362139941,1453336130,-113
UMTS,510,10,1047,10395501,,106.865246,-6.225846,1637,376,1,1367146729,1453335353,-85
GSM,502,19,13004,12901,,101.786217,3.04087,9606,1110,1,1367283013,1453334785,
GSM,214,3,2114,8938,,2.254081,41.579072,1718,45,1,1367487110,1453337965,
GSM,214,1,54681,53493,,-3.650758,37.232488,13133,148,1,1371165226,1453334958,-113
GSM,502,19,12902,11313,,101.732464,2.980885,1645,20,1,1373208336,1453334514,
UMTS,222,1,61328,87079387,441,11.277313,45.183124,588,11,1,1377124977,1453337843,-97
UMTS,510,10,1038,10731484,,106.944012,-6.281701,16647,48,1,1377870530,1453335554,-91
UMTS,510,10,1038,10731481,,106.957893,-6.282053,795,10,1,1377871646,1453335554,-101
GSM,502,19,13004,7503,,101.792732,3.041142,817,41,1,1381225477,1453334743,
UMTS,222,1,61328,87059907,432,11.274451,45.188439,1632,22,1,1383344319,1453337843,-99
GSM,502,19,13004,19033,,101.760766,3.079054,1296,450,1,1383727473,1453334692,
GSM,262,3,275,7831,,10.10469,51.857469,42531,4146,1,1385429585,1453335087,-97
GSM,262,2,452,8812,,10.112244,54.323708,22745,1078,1,1385590156,1453336130,-85
GSM,262,1,14660,56766,,9.797123,51.355324,16830,1152,1,1385994477,1453335486,-80
GSM,262,2,514,42101,,9.752684,52.408448,15986,2351,1,1386067052,1453336919,-80
GSM,262,2,514,42102,,9.759628,52.397779,11330,3768,1,1386146363,1453336919,-71
GSM,206,10,19100,32357,,3.67768,51.089855,1861,486,1,1386309360,1453334994,-111
GSM,645,1,120,8467,,28.272955,-15.411356,906938,612330,1,1386495010,1453337960,-53
GSM,645,1,120,487,,28.275316,-15.412512,873984,93449,1,1386558853,1453337960,-54
GSM,645,1,120,219,,28.270628,-15.414773,40685,12204,1,1386563065,1453337960,-55
GSM,645,1,120,9029,,28.25591,-15.403698,780851,189435,1,1386592597,1453336566,-51
GSM,645,1,120,9027,,28.258367,-15.402364,780550,162613,1,1386594855,1453337960,-51
GSM,645,1,120,9028,,28.260014,-15.405682,874397,26962,1,1386654322,1453337960,-51
GSM,262,2,409,20173,,10.582502,53.843124,23029,6078,1,1387202441,1453335742,-77
GSM,262,2,850,2191,,11.690892,50.099585,54150,11067,1,1387342566,1453335328,-63
GSM,262,2,409,20172,,10.612923,53.860121,17370,5923,1,1387402715,1453337965,-74
GSM,262,2,409,20171,,10.611118,53.866584,22474,5478,1,1387423787,1453337965,-74
UMTS,262,3,40235,146492075,,9.720481,50.488546,18732,200549,1,1387632823,1453337184,-112
GSM,645,1,65400,9027,,28.260023,-15.404908,1362,146,1,1387785651,1453336395,-113
GSM,502,19,12802,11583,,101.694938,3.191054,1291,21,1,1388132231,1453334643,-92
GSM,502,19,12801,10812,,101.696941,3.196449,984,8,1,1388132351,1453334645,
GSM,214,1,54961,61862,,-3.350734,37.299556,60656,16,1,1388590102,1453337182,-112
GSM,262,2,4281,35663,,6.973909,50.91117,4912,2641,1,1389805483,1453335002,-54
GSM,262,2,8206,32193,,11.458817,48.774149,30065,18803,1,1389954509,1453336919,-64
GSM,262,1,18511,59484,,11.974168,52.16366,45887,1926,1,1390368277,1453336658,-100
GSM,262,2,567,38182,,9.432124,51.234281,231024,30991,1,1390499125,1453337625,-65
GSM,262,2,567,38183,,9.43369,51.241902,20382,26266,1,1390547193,1453337830,-73
GSM,262,2,890,56393,,11.734246,48.164829,32502,78905,1,1390572554,1453337807,-51
GSM,262,2,890,56392,,11.738438,48.162614,27096,57036,1,1390573119,1453337960,-51
GSM,262,2,567,38181,,9.443316,51.242412,25852,17426,1,1390597799,1453336261,-68
GSM,262,1,35106,41620,,12.95124,51.787223,69459,4473,1,1390657258,1453337182,-71
GSM,206,10,18100,1537,,4.378467,51.273406,3259,5201,1,1390830893,1453335863,-69
GSM,262,2,2207,13241,,10.328187,53.454329,15409,6088,1,1390998920,1453334697,-83
GSM,262,2,321,36702,,13.284351,52.510332,21348,29605,1,1391184450,1453335867,-52
GSM,262,1,35106,41623,,12.933964,51.805205,54825,6117,1,1391414731,1453337182,-52
GSM,262,1,35106,41485,,12.952548,51.79887,20710,4225,1,1391414731,1453337182,-54
GSM,262,2,323,36991,,13.279927,52.596107,45568,9901,1,1391445168,1453336658,-63
GSM,262,2,4264,40031,,6.848074,50.935681,31245,5139,1,1391586130,1453334434,-72
GSM,262,7,41223,13906,,8.418527,49.288469,23574,751,1,1391702530,1453334832,-77
GSM,262,2,2202,7492,,10.022193,53.543974,12261,5292,1,1392132309,1453337312,-64
GSM,262,2,2202,7493,,10.015108,53.545141,18896,7244,1,1392135011,1453337312,-57
GSM,262,2,2202,8652,,10.019648,53.537443,27676,7325,1,1392171386,1453337312,-67
GSM,262,2,2202,9733,,10.010156,53.546446,28597,5414,1,1392171386,1453334566,-60
GSM,262,2,2202,9732,,10.016091,53.545221,28394,7860,1,1392171386,1453337104,-61
GSM,262,2,2202,9731,,10.00979,53.547926,9402,4418,1,1392223449,1453337312,-59
GSM,262,2,308,803,,13.289107,52.507206,131110,19917,1,1392643066,1453336001,-55
GSM,262,2,435,40323,,8.884115,53.033305,27730,15959,1,1392655059,1453336131,-55
GSM,262,2,2202,53831,,10.003262,53.542485,4862,2273,1,1392707289,1453334566,-59
GSM,262,2,510,42632,,9.867895,52.351947,22820,5847,1,1392788846,1453336130,-81
GSM,262,2,409,8493,,10.647329,53.849127,23309,5937,1,1392862454,1453335354,-76
UMTS,510,10,1038,10711736,,106.981072,-6.267152,2993,36,1,1392970192,1453337290,-90
GSM,262,2,514,19923,,9.730664,52.419735,13022,6889,1,1393239836,1453336395,-58
GSM,262,2,8206,27952,,11.456734,48.752112,56092,31688,1,1393343019,1453336985,-67
GSM,262,2,8206,27953,,11.445403,48.756941,30519,14193,1,1393343443,1453337182,-95
GSM,262,2,8206,27951,,11.443217,48.760833,19166,16728,1,1393345360,1453337182,-81
GSM,262,2,65294,27952,,11.450337,48.758922,5983,2205,1,1393449467,1453337182,-113
GSM,262,2,2215,5353,,10.084547,53.544408,16601,4783,1,1393473920,1453337835,-67
GSM,262,2,308,102,,13.201956,52.431815,62660,14350,1,1393861877,1453335611,-66
GSM,262,2,514,30441,,9.706905,52.420056,17490,7211,1,1393865014,1453337182,-52
GSM,262,2,2215,12092,,10.16761,53.558363,42611,6486,1,1393881265,1453336261,-62
GSM,262,2,2215,45831,,10.15056,53.550766,40854,6455,1,1393881495,1453337182,-58
GSM,262,2,2215,45833,,10.131718,53.530668,46616,6127,1,1393893458,1453337182,-62
GSM,208,10,10803,55400,,4.908116,45.01769,5733,7,1,1393947230,1453337182,-113
GSM,206,10,18100,1795,,4.373617,51.295615,4502,274,1,1394326690,1453335865,-86
GSM,262,2,510,42263,,9.66605,52.347959,18498,4714,1,1394473289,1453336395,-66
GSM,262,2,514,19701,,9.629109,52.418201,22071,17343,1,1394474151,1453336658,-76
GSM,262,2,510,42261,,9.685415,52.366552,9109,3630,1,1394476251,1453336395,-71
GSM,262,2,435,40341,,8.896454,53.094909,9683,2182,1,1394656075,1453334436,-82
GSM,262,2,435,40343,,8.89127,53.083037,61792,1015,1,1394666097,1453337441,-85
GSM,262,1,18511,55924,,12.16844,52.008051,69751,9317,1,1394793456,1453335747,-67
GSM,262,1,18467,60846,,12.849654,51.88547,18572,3053,1,1395302669,1453337182,-99
GSM,502,19,13004,12903,,101.774105,3.046255,4426,246,1,1395309089,1453334673,
GSM,262,2,8206,38902,,11.69992,48.757871,18689,61209,1,1395338044,1453337571,-51
GSM,262,2,8206,38901,,11.700615,48.758437,15982,65301,1,1395345924,1453334566,-79
GSM,262,2,8206,38903,,11.689177,48.758936,23027,70848,1,1395351167,1453337830,-58
GSM,502,19,13004,15912,,101.786763,3.051436,2054,86,1,1395395837,1453334724,
GSM,262,3,21558,51325,,8.170559,49.881384,22219,3300,1,1395463907,1453334931,-82
GSM,262,3,21558,26135,,8.170859,49.880999,10690,2448,1,1395464112,1453335087,-91
GSM,505,2,3270,36581,,144.958598,-37.690859,843,14,1,1395515905,1453336105,-89
GSM,262,2,4292,24471,,6.947707,50.646408,17368,3435,1,1395734793,1453337830,-57
GSM,262,3,21558,47805,,8.167799,49.878569,25503,3985,1,1395931057,1453335087,-79
GSM,262,2,282,57223,,7.389378,51.497554,23976,4413,1,1395938505,1453334566,-58
GSM,505,2,3281,32442,,144.945213,-37.827085,721,41,1,1396333099,1453334904,-103
GSM,502,19,13003,14913,,101.747106,3.078913,3545,372,1,1396344887,1453334525,
GSM,262,2,323,36903,,13.300607,52.609892,94395,3522,1,1396363460,1453336658,-70
GSM,262,3,21558,26125,,8.178314,49.888471,9705,398,1,1396429662,1453335087,-98
GSM,262,2,810,44193,,11.181608,49.387475,71718,82817,1,1396466555,1453337051,-64
GSM,262,2,810,313,,11.183543,49.386399,24173,9647,1,1396475475,1453337700,-72
GSM,262,2,810,44191,,11.182753,49.387792,34132,11206,1,1396479061,1453336130,-87
GSM,262,2,810,35561,,11.182343,49.386861,51051,23112,1,1396610838,1453334697,-88
GSM,262,2,2265,211,,8.51535,53.251977,33489,28262,1,1396914390,1453337182,-78
GSM,262,2,2265,17952,,8.718435,53.181442,38634,6303,1,1396918817,1453336919,-77
GSM,262,2,810,7023,,11.182214,49.388275,70567,90041,1,1396956002,1453337960,-51
GSM,262,2,810,8202,,11.181538,49.388643,40145,41765,1,1396961173,1453337960,-59
GSM,262,2,810,6591,,11.181342,49.38916,69173,157429,1,1396962324,1453337770,-60
GSM,262,2,810,6592,,11.179574,49.387907,51343,38502,1,1396979926,1453336130,-73
GSM,262,2,810,6595,,11.181675,49.388209,70591,141736,1,1396980554,1453337960,-79
GSM,262,2,810,6596,,11.181076,49.387804,12396,12215,1,1396983407,1453334436,-97
GSM,262,2,810,21093,,11.182709,49.386464,50957,45164,1,1397063585,1453337700,-51
UMTS,222,1,61328,87031990,177,11.255427,45.1635,3384,68,1,1397129721,1453337844,-107
GSM,262,2,2265,6061,,8.712186,53.186724,36693,6187,1,1397500948,1453336688,-70
GSM,262,2,2265,6063,,8.703795,53.176084,26419,5904,1,1397513413,1453336919,-69
GSM,262,2,2265,6062,,8.742021,53.163545,124243,5205,1,1397513413,1453336919,-75
GSM,302,610,46005,60749,,-76.58039,44.219958,592,17,1,1397610935,1453337745,-113
GSM,234,15,714,3569,,-1.354835,50.302019,45274,6,1,1397612108,1453334844,
GSM,262,2,308,33763,,13.28875,52.354915,17542,10808,1,1397654779,1453335480,-73
GSM,262,2,810,241,,11.170603,49.397002,68741,33792,1,1397655189,1453337571,-67
GSM,262,2,308,33761,,13.311198,52.374891,77944,10814,1,1397659532,1453335742,-72
GSM,262,2,2202,13613,,10.061277,53.539642,32752,4138,1,1397674220,1453337051,-68
GSM,262,2,308,38712,,13.31631,52.376125,19388,16741,1,1398765934,1453335496,-62
GSM,262,2,308,38713,,13.285374,52.366342,22054,17615,1,1398771739,1453335742,-63
GSM,262,2,2265,22582,,8.736442,53.139686,44835,4486,1,1398784025,1453336261,-67
GSM,262,2,308,19102,,13.311985,52.362909,78982,4374,1,1398815942,1453335480,-71
GSM,262,2,810,15741,,11.165107,49.401904,43222,14914,1,1398869412,1453337960,-75
GSM,262,2,65294,28071,,11.44902,48.756929,5002,578,1,1399540971,1453335115,-113
GSM,262,2,841,35823,,10.921745,48.402965,93778,4303,1,1399631390,1453334436,-52
GSM,262,2,810,21631,,11.181942,49.389164,69154,25057,1,1399666956,1453337700,-82
GSM,262,2,810,21632,,11.181222,49.388472,15193,42205,1,1399667084,1453335480,-92
GSM,214,1,54961,64870,,-3.027768,37.384439,20134,101,1,1399696932,1453337960,-113
GSM,214,1,54961,64871,,-3.197077,37.328607,15992,123,1,1399696932,1453337182,-113
GSM,214,1,54961,64869,,-3.209681,37.32246,24410,192,1,1399697242,1453337830,-113
GSM,214,1,54961,65418,,-3.167185,37.328022,19151,65,1,1399697424,1453337830,-113
GSM,214,1,54961,65127,,-3.340218,37.314438,9604,48,1,1399698160,1453337182,-113
GSM,214,1,54961,64863,,-3.429264,37.297226,42259,131,1,1399698295,1453336658,-113
GSM,214,1,54961,43573,,-3.43076,37.297019,10279,134,1,1399698529,1453336485,-113
GSM,214,1,58851,349,,-3.601874,37.235629,3288,11,1,1399699389,1453336130,-113
GSM,214,1,54681,1116,,-3.576847,37.230719,12168,36,1,1399699389,1453336130,-113
GSM,214,1,54681,53495,,-3.696121,37.221536,11437,75,1,1399699614,1453334790,-113
GSM,214,1,54681,947,,-3.709521,37.218687,5850,14,1,1399699757,1453334958,-103
GSM,214,1,54681,11722,,-3.775133,37.194321,18797,104,1,1399700247,1453334566,-112
GSM,214,1,54681,64866,,-3.479682,37.252243,10586,131,1,1399981453,1453336658,-113
GSM,214,1,54961,64868,,-3.119328,37.324024,11331,78,1,1399983720,1453337638,-113
GSM,262,1,5667,25101,,7.733432,51.534745,30522,2772,1,1399988679,1453336532,-51
GSM,214,1,54681,553,,-3.7552,37.193533,6555,45,1,1399992449,1453334428,-110
GSM,214,1,54681,12027,,-3.692366,37.223565,15988,75,1,1399993076,1453334958,-113
GSM,214,1,54681,11957,,-3.735398,37.201684,18074,65,1,1399993201,1453334566,-113
GSM,214,1,54961,64864,,-3.431419,37.296055,12111,103,1,1399995449,1453336658,-113
GSM,214,1,54961,64867,,-3.105943,37.329945,12771,105,1,1399997949,1453337960,-113
GSM,262,2,8208,28523,,11.184011,49.388825,70456,12043,1,1400168947,1453337571,-67
GSM,214,1,54961,64811,,-3.131055,37.32193,8332,28,1,1400440756,1453337830,-113
GSM,214,1,54681,11955,,-3.630617,37.227428,13703,110,1,1400442713,1453336130,-112
GSM,214,1,54681,65434,,-3.835413,37.194444,12860,59,1,1400444422,1453334566,-113
GSM,214,1,54681,554,,-3.771885,37.20031,9118,18,1,1400444422,1453334566,-113
GSM,262,2,5200,33762,,8.672244,52.075008,25981,2452,1,1400510220,1453334755,-69
GSM,262,2,5200,33763,,8.660889,52.070986,12445,390,1,1400528748,1453334702,-82
GSM,262,2,5200,33761,,8.658227,52.109164,21284,967,1,1400536757,1453334702,-74
GSM,214,1,54961,64787,,-3.250738,37.328214,69956,48,1,1400630895,1453336984,-113
GSM,214,1,54961,61942,,-3.167692,37.323263,6744,30,1,1400631020,1453337701,-113
GSM,214,1,54681,2405,,-3.598372,37.23344,10431,35,1,1401076324,1453334958,-113
GSM,214,1,54681,36418,,-3.602656,37.235822,3492,29,1,1401307543,1453336130,-113
GSM,214,1,58851,143,,-3.585949,37.235484,2043,5,1,1401307791,1453336130,-113
GSM,262,2,2202,13882,,10.033105,53.544072,11566,2764,1,1401342840,1453336658,-64
GSM,262,2,2202,13883,,10.028398,53.544898,11396,3403,1,1401342840,1453334566,-60
GSM,262,1,22273,9060,,10.001869,52.38263,20568,2710,1,1401727965,1453337576,-51
GSM,262,2,8206,38962,,11.699771,48.758625,20529,68095,1,1402068066,1453337830,-80
UMTS,222,1,61318,86376981,443,11.299291,45.075471,8296,294,1,1402606818,1453337779,-106
GSM,262,2,890,53691,,11.73344,48.165223,26864,8734,1,1402641297,1453335742,-80
GSM,645,1,930,5487,,28.887774,-11.178968,27577,385,1,1403799227,1453337830,-113
GSM,645,1,930,5008,,28.890536,-11.196445,21617,479,1,1403799227,1453337964,-113
GSM,645,1,930,5007,,28.888595,-11.185648,27850,487,1,1403799227,1453337830,-113
GSM,645,1,930,6157,,28.891164,-11.201958,13841,301,1,1403800091,1453337960,-113
GSM,214,1,54961,64809,,-3.120411,37.325817,8958,8,1,1404006070,1453337960,-113
GSM,214,1,54681,773,,-3.618948,37.240234,4371,20,1,1404008304,1453336130,-113
GSM,262,3,682,34719,,7.592925,52.022405,22543,1192,1,1405023923,1453336001,-97
GSM,214,1,54681,64886,,-3.663842,37.229357,15608,10,1,1406044184,1453336130,-113
GSM,214,1,54681,580,,-3.684552,37.227296,14543,39,1,1406127970,1453334958,-113
GSM,262,2,8206,48843,,11.54499,48.728569,25397,13481,1,1406145376,1453337571,-52
GSM,262,2,3295,6440,,14.601235,51.175345,40057,4164,1,1406211842,1453336658,-81
UMTS,732,101,10003,131269474,,-75.161436,6.234847,151,5,1,1406341302,1453335895,
GSM,262,2,3295,28463,,14.491915,51.173397,46745,18962,1,1406553853,1453336789,-80
CDMA,310,150,48,492,,-90.699418,42.493512,22088,519,1,1406638345,1453335823,
CDMA,310,150,48,733,,-90.737909,42.486569,15218,302,1,1406638576,1453335624,
CDMA,310,150,48,1004,,-90.727658,42.491244,5413,371,1,1407273727,1453335715,
GSM,262,2,806,12700,,13.739593,51.208017,105196,16251,1,1408448277,1453336700,-70
UMTS,724,23,12132,8679838,,-42.805542,-21.324233,401,19,1,1408579117,1453334464,
GSM,502,19,12904,13547,,101.653635,2.954124,1780,14,1,1409135931,1453334542,
GSM,262,2,8217,17523,,12.45871,48.647237,72328,39884,1,1409162674,1453337571,-62
GSM,262,2,8217,17521,,12.492822,48.653678,79086,38641,1,1409178920,1453334436,-58
GSM,262,2,8217,2771,,12.417021,48.64066,45533,21022,1,1409182634,1453337312,-70
GSM,262,2,8217,17522,,12.451913,48.638902,60636,12185,1,1409226958,1453337312,-92
GSM,262,2,8217,53223,,12.465572,48.646588,40065,23704,1,1409316126,1453337312,-75
GSM,262,2,8217,32523,,12.463068,48.646808,50092,28865,1,1409586948,1453337438,-66
GSM,262,2,3292,27040,,13.695518,51.920976,53322,18563,1,1409590168,1453334827,-74
GSM,262,2,8217,32521,,12.476687,48.651281,48925,18295,1,1409600217,1453337571,-53
GSM,262,2,8217,32522,,12.474929,48.646064,40860,13016,1,1409621720,1453337571,-77
GSM,262,1,5127,60648,,13.28351,52.502315,10510,982,1,1409752708,1453337051,-53
GSM,502,19,12801,11802,,101.713917,3.166781,460,6,1,1409890085,1453334592,
GSM,262,7,30541,60019,,8.623012,52.004795,20557,1630,1,1410026707,1453336261,-101
GSM,262,2,3293,6651,,14.45021,51.20965,42992,11977,1,1410186366,1453336327,-76
GSM,262,2,3293,6431,,14.464057,51.198214,39769,18446,1,1410256832,1453336261,-70
GSM,262,2,3293,6432,,14.437811,51.181886,20753,3913,1,1410260586,1453334436,-78
UMTS,262,3,40215,145170371,,9.410664,51.272264,23212,795,1,1410297515,1453337909,-116
GSM,262,2,3293,28631,,14.44799,51.183696,32191,5188,1,1410403000,1453334436,-75
GSM,262,2,3293,9791,,14.495073,51.249081,31017,4349,1,1410441278,1453336600,-75
GSM,262,2,3293,6350,,14.496355,51.225395,35835,7366,1,1410441483,1453336789,-79
GSM,262,2,3293,9792,,14.466394,51.226885,26584,7097,1,1410442323,1453336789,-76
GSM,262,2,3293,9793,,14.437901,51.261835,40440,2131,1,1410650136,1453336789,-75
GSM,262,2,3293,29253,,14.448775,51.194777,31133,8831,1,1410776122,1453336261,-76
GSM,262,2,3293,29252,,14.456656,51.188299,29158,15275,1,1410776665,1453336261,-68
GSM,262,2,3293,29251,,14.46631,51.198455,35377,15552,1,1410779258,1453336658,-69
GSM,262,2,3293,29510,,14.399848,51.219429,59548,5789,1,1411051369,1453336395,-74
GSM,268,3,9010,7833,,-9.033752,37.736072,65370,13,1,1411130892,1453334812,-110
GSM,214,1,58851,9662,,-3.579641,37.22912,11899,29,1,1411297149,1453336130,-113
GSM,262,2,3293,27291,,14.464662,51.189438,30908,17329,1,1411438571,1453336658,-66
GSM,645,1,120,10935,,28.275857,-15.412686,451975,183211,1,1411577061,1453337960,-51
GSM,645,1,120,10936,,28.258564,-15.402929,677404,75646,1,1411620441,1453337960,-52
GSM,262,2,3293,13501,,14.456312,51.183405,30324,12750,1,1411655759,1453334436,-69
GSM,262,2,4230,30821,,6.583468,51.313618,8353,25012,1,1411725607,1453337690,-82
GSM,262,2,4230,30823,,6.557203,51.301013,14012,30546,1,1411731609,1453337965,-75
GSM,262,2,4230,30822,,6.596563,51.305121,10795,2127,1,1411833661,1453337830,-99
GSM,262,2,4281,35133,,6.921614,50.885778,22592,58765,1,1411910222,1453337701,-57
GSM,262,2,4281,35131,,6.929006,50.885099,32353,8647,1,1411923061,1453335611,-63
GSM,262,2,4281,35132,,6.922098,50.885058,20775,64183,1,1411942419,1453337701,-64
GSM,262,2,861,37572,,11.592033,49.900775,37516,1971,1,1411976412,1453335354,-54
GSM,262,2,514,42412,,9.851036,52.388407,22837,1116,1,1412192264,1453336664,-83
GSM,645,1,150,4866,,28.042113,-15.589259,45904,766,1,1412363637,1453334697,-108
GSM,262,2,514,42411,,9.839357,52.399893,30124,2332,1,1412668508,1453336664,-68
GSM,262,3,425,37811,,9.476493,51.236156,36455,1837,1,1413203858,1453337960,-82
GSM,262,2,8206,48671,,11.498491,48.738771,10835,5098,1,1413566749,1453335611,-108
GSM,262,2,8206,48672,,11.496093,48.735674,19117,7341,1,1413573395,1453337571,-99
GSM,262,2,323,33042,,13.212903,52.704484,50956,9665,1,1414788887,1453337900,-72
GSM,502,19,12703,11523,,101.662969,3.186234,1034,32,1,1414850741,1453334584,-78
GSM,502,19,12802,11623,,101.676449,3.191713,1729,81,1,1414850741,1453334645,-77
GSM,502,19,13002,7902,,101.737352,3.179407,837,35,1,1414851329,1453334624,-75
GSM,262,2,8206,48701,,11.422949,48.774264,38293,25499,1,1415187350,1453337441,-68
