radio,net,cell,lon,lat,range,samples,distance,grado
UMTS,10,17677089,12.574127,41.813971,1160,28,10425.1582826,225
GSM,10,691,12.510642,41.857623,428,13,3867.23830164,173
UMTS,10,10411994,12.495932,41.865762,53,5,2728.27672718,160
UMTS,10,17680909,12.577808,41.822927,933,5,9807.56577112,231
UMTS,10,17680907,12.581169,41.82667,127,3,9662.517162,157
UMTS,10,17679904,12.576021,41.809551,47,2,10907.8895221,100
GSM,10,51253,12.578425,41.819737,215,5,10109.5222756,166
GSM,1,5216,12.626153,41.831154,6,2,11905.9544243,86
UMTS,10,17287181,12.488809,41.865043,2920,23,2807.32176194,1006
UMTS,10,17677345,12.495884,41.858397,124,8,3544.15571204,170
UMTS,10,17736479,12.486917,41.855436,939,31,3884.51735738,306
UMTS,10,17736499,12.49075,41.854434,718,35,3976.84756468,241
UMTS,10,17676831,12.490585,41.854625,472,21,3955.99509485,199
UMTS,10,17736481,12.48057,41.851482,446,29,4391.1340431,199
UMTS,10,12116067,12.477453,41.852776,927,72,4303.68048854,303
UMTS,10,12101117,12.479022,41.847372,580,30,4862.03706153,216
UMTS,10,17682700,12.478181,41.849762,78,2,4615.88128323,154
UMTS,10,17676833,12.479062,41.846313,448,32,4976.83507297,197
UMTS,10,17680159,12.479801,41.840964,329,9,5551.79941528,155
UMTS,10,17681183,12.473864,41.841781,2398,29,5554.28291761,635
UMTS,10,17681184,12.467186,41.842994,358,19,5569.63105799,172
UMTS,10,17676084,12.463421,41.839093,2501,18,6073.2132247,616
UMTS,10,17756939,12.450864,41.838189,78,2,6550.24441924,125
UMTS,10,17756940,12.446013,41.834263,373,8,7105.73956315,136
UMTS,10,17673740,12.438058,41.831818,497,12,7639.09143385,132
UMTS,10,17663756,12.428367,41.83312,592,12,7925.27735828,116
UMTS,10,17791502,12.417598,41.819696,1822,25,9602.60713536,252
UMTS,10,17737247,12.420186,41.828032,553,15,8743.25813615,115
UMTS,10,17737249,12.386883,41.818972,3083,7,11133.751007,215
UMTS,10,17835551,12.400776,41.819428,611,9,10396.408901,104
UMTS,10,17674528,12.389403,41.819233,419,8,10982.2375983,87
GSM,10,28593,12.495882,41.865261,216,18,2783.38396902,175
UMTS,10,12092629,12.497228,41.858153,565,77,3579.97384223,202
UMTS,10,17917216,12.468731,41.857428,1730,21,4041.64150894,523
UMTS,10,17675807,12.478634,41.844603,226,9,5169.55865839,163
UMTS,10,17491744,12.462624,41.839489,3163,34,6053.33187145,820
UMTS,10,17737248,12.415516,41.820912,362,25,9583.6612873,109
UMTS,10,12092626,12.493193,41.856565,1474,93,3738.6397098,401
UMTS,10,12092628,12.497632,41.862747,149,23,3075.77674467,164
UMTS,10,17683212,12.472362,41.854368,816,21,4249.44506004,268
UMTS,10,17736501,12.478859,41.852004,710,24,4361.61273386,267
UMTS,10,17916961,12.480876,41.856086,225,11,3885.57932002,176
UMTS,10,17916959,12.48235,41.859728,324,11,3466.41654571,181
UMTS,10,10396361,12.485445,41.863316,59,3,3030.63951403,144
UMTS,10,17718304,12.488672,41.867057,288,9,2585.41993221,186
UMTS,10,17736480,12.482697,41.848633,380,10,4675.36398151,184
UMTS,10,12116427,12.485849,41.86115,184,9,3263.79617861,156
UMTS,10,10396363,12.485929,41.865015,60,3,2838.31579555,151
UMTS,10,10396362,12.485905,41.866414,64,4,2685.35154591,152
UMTS,10,17287201,12.49028,41.865384,558,3,2761.38983693,225
UMTS,10,17736500,12.485514,41.850892,348,12,4398.29095655,185
UMTS,10,17737268,12.415491,41.818885,259,27,9766.82774567,98
UMTS,10,17683233,12.451689,41.838749,742,15,6466.5414975,189
UMTS,10,17783073,12.425594,41.832454,913,13,8108.76798615,132
UMTS,10,17673759,12.460288,41.84083,1191,5,5981.50073332,278
UMTS,1,98959706,12.537317,41.871294,712,5,3945.52124304,189
UMTS,88,80902156,12.473656,41.918313,132,4,3423.58381305,84
UMTS,88,26159383,12.439001,41.91843,7,2,5056.98534293,61
UMTS,99,18719321,12.566019,41.896922,1,5,5524.13614486,157
UMTS,10,17804576,12.599964,41.914922,572,21,8456.0308325,162
UMTS,10,17670431,12.619419,41.923399,319,8,10138.9160134,141
UMTS,10,17798688,12.627717,41.923251,353,9,10709.6433219,113
UMTS,10,17670433,12.613424,41.921669,251,6,9653.92202686,147
UMTS,10,17835531,12.415236,41.81959,195,7,9714.43318777,96
UMTS,10,17765643,12.417723,41.821462,146,4,9437.55085204,91
UMTS,10,17548813,12.420376,41.830254,85,2,8540.47236609,92
UMTS,10,17783071,12.44044,41.832035,414,5,7526.61023003,130
UMTS,10,10411991,12.4958,41.865866,49,13,2715.81810747,157
UMTS,10,17524235,12.495277,41.875281,343,33,1670.76445636,183
UMTS,10,17507596,12.490124,41.879905,62,3,1153.77048272,148
UMTS,10,17719564,12.492529,41.885288,567,9,543.539182956,224
UMTS,10,10408643,12.494824,41.880852,580,47,1053.1393381,214
UMTS,10,10408639,12.488473,41.886552,274,11,494.262465968,173
UMTS,10,17765919,12.485764,41.886674,461,26,623.941825696,219
UMTS,10,17505312,12.487362,41.884371,325,13,743.386963276,177
UMTS,10,17280032,12.493427,41.889545,139,12,107.257835175,158
UMTS,10,17717555,12.498686,41.889654,79,10,475.477257501,146
UMTS,10,17693748,12.50094,41.887403,749,36,709.704941349,295
UMTS,10,17693729,12.505019,41.889655,267,12,944.046013049,197
UMTS,10,17693749,12.505059,41.890037,148,4,945.381420881,165
UMTS,10,17709876,12.506981,41.889488,188,3,1090.65869886,175
UMTS,10,17709875,12.50779,41.890531,307,8,1148.77725755,193
UMTS,10,17722399,12.509807,41.893217,12,2,1341.3496285,137
UMTS,10,17721120,12.510377,41.891743,263,14,1351.55888313,183
UMTS,10,17695009,12.510549,41.896017,150,9,1501.09332474,140
UMTS,10,17695008,12.513574,41.897935,174,14,1798.52008813,138
UMTS,10,17782049,12.51654,41.896983,168,9,1951.06428952,142
UMTS,10,17782067,12.522345,41.897147,286,12,2360.28451736,139
UMTS,10,17690163,12.527952,41.899245,184,9,2831.56509095,119
UMTS,10,17526795,12.531565,41.900797,257,12,3144.53768596,120
UMTS,10,10412799,12.542099,41.899651,105,7,3843.81482382,114
UMTS,10,10059710,12.549594,41.90109,309,5,4423.10062346,142
UMTS,10,17903135,12.577061,41.90881,1002,30,6626.310182,219
UMTS,10,17706529,12.572928,41.90724,1161,5,6280.39328262,243
UMTS,10,17706527,12.589231,41.911872,380,15,7591.77731259,144
UMTS,10,17683232,12.462622,41.845023,461,5,5484.79316557,175
UMTS,10,17675317,12.483221,41.835142,918,2,6158.1302371,202
UMTS,10,17692941,12.491235,41.878983,1543,22,1247.27994407,530
UMTS,10,17782068,12.516746,41.893437,379,34,1849.25568487,177
UMTS,10,10059713,12.548752,41.900823,131,3,4354.81622159,122
UMTS,10,10085473,12.555603,41.902552,81,2,4897.0892194,136
UMTS,10,10408640,12.491603,41.88295,643,28,805.20417784,224
UMTS,10,17280033,12.490736,41.889029,439,12,173.844642591,205
UMTS,10,17719605,12.494495,41.89018,156,8,160.714200673,156
UMTS,10,17695775,12.517429,41.890562,611,10,1864.44509464,220
UMTS,10,17721121,12.510544,41.89411,37,3,1421.77876067,139
UMTS,10,10399469,12.540006,41.899143,102,4,3678.82717493,111
UMTS,10,10412362,12.546432,41.898902,428,4,4133.854185,152
UMTS,10,17736971,12.496449,41.871725,356,19,2074.56000409,185
UMTS,10,10412359,12.544766,41.899968,186,6,4044.03900394,121
UMTS,10,17804577,12.591874,41.912436,25,3,7797.90126096,122
UMTS,10,17728288,12.596249,41.849649,495,19,8934.79182486,224
UMTS,10,17736737,12.584538,41.831919,273,7,9424.56767367,190
UMTS,10,17664289,12.599468,41.851921,586,10,9020.16028266,225
UMTS,10,17728287,12.596887,41.853677,207,18,8759.57913123,186
UMTS,10,17679905,12.574585,41.815211,566,13,10333.4265151,179
UMTS,10,17736972,12.496188,41.865972,1587,55,2706.97750412,436
UMTS,10,17768481,12.523956,41.854329,646,3,4626.76316463,161
UMTS,10,17690379,12.536142,41.845775,46,2,5912.98076942,108
UMTS,88,81077511,12.417893,41.869393,24,5,5990.91401256,62
UMTS,1,98895655,12.4684,41.8993,159,2,2046.8984867,158
UMTS,1,98906265,12.465491,41.902577,26,2,2424.39075493,160
UMTS,1,98904072,12.466467,41.903125,83,6,2401.2142344,161
UMTS,99,19334785,12.41849,41.899728,1044,20,5586.43065364,151
UMTS,88,26331910,12.507409,41.91809,40,3,3300.95013082,76
UMTS,1,98919380,12.462744,41.902245,1046,41,2575.31432514,490
UMTS,1,98912963,12.48502,41.893997,285,10,689.734395421,188
UMTS,1,98895126,12.47381,41.896702,60,2,1555.49482037,138
UMTS,1,98961328,12.576322,41.87974,33,2,6344.09979789,151
UMTS,88,80989958,12.536786,41.966155,74,5,9074.06884941,72
UMTS,88,25992834,12.517875,41.867987,2,2,3112.33863273,128
UMTS,10,17704971,12.548767,41.895445,5,3,4232.32686682,119
UMTS,10,17704991,12.571365,41.900709,4485,20,5985.99528255,1166
UMTS,10,10413353,12.51447,41.90851,31,2,2619.94019685,98
UMTS,99,24586847,12.505586,41.821519,9,5,7699.23254185,98
UMTS,10,17701901,12.56748,41.911017,24,4,6044.46894628,127
UMTS,1,98918062,12.471986,41.932067,2545,18,4898.74949777,372
UMTS,1,99158942,12.516213,41.989779,2349,75,11220.1461845,176
UMTS,1,98896479,12.458004,41.910062,52,2,3375.70492713,87
UMTS,1,98895476,12.457678,41.908554,136,4,3287.14251598,107
UMTS,1,99180052,12.469954,41.945762,333,5,6402.63238478,59
UMTS,10,12116828,12.563759,41.860691,4,10,6235.11047139,157
UMTS,88,26359835,12.430767,41.811075,0,3,9913.27440668,110
UMTS,88,25242673,12.504434,41.985916,3025,52,10687.0708949,214
UMTS,88,25809208,12.458079,41.915056,50,5,3759.48722577,74
UMTS,88,25764185,12.456125,41.913495,232,25,3736.61908609,85
UMTS,88,25770233,12.455452,41.913225,2,3,3752.17152105,69
UMTS,88,25774193,12.455459,41.913208,10,5,3750.49960956,69
UMTS,88,25757686,12.464489,41.899756,37,12,2326.45161049,158
UMTS,88,25767560,12.466505,41.898333,62,3,2122.0424426,139
UMTS,88,25767558,12.469354,41.89711,73,27,1872.85414862,129
UMTS,88,25757639,12.470952,41.896425,162,32,1733.43182908,152
UMTS,88,25757638,12.472173,41.895824,103,36,1623.72969479,145
UMTS,88,25757637,12.472425,41.896265,110,36,1626.31251461,147
GSM,88,48512,12.472565,41.898307,118,6,1724.44783211,146
GSM,88,8515,12.472285,41.898919,84,16,1778.49424955,135
GSM,88,9864,12.472324,41.897409,2,2,1689.9130278,123
UMTS,88,25757683,12.472189,41.90083,140,31,1908.6969242,139
UMTS,88,25766988,12.466331,41.907485,254,22,2727.17116704,155
UMTS,88,25795753,12.46723,41.907321,66,13,2667.22145972,114
UMTS,88,25757688,12.464086,41.907861,61,12,2876.14376601,109
UMTS,88,25795759,12.460955,41.911974,61,13,3363.31792799,84
UMTS,88,25764184,12.459017,41.913353,157,36,3573.68334456,85
UMTS,1,98961324,12.576785,41.879926,127,3,6374.1841973,158
LTE,10,17739552,12.626523,41.8479,39,4,11015.7092462,98
UMTS,88,80918022,12.443139,41.921617,239,10,5058.32202454,66
UMTS,88,25717892,12.442261,41.902048,0,2,3946.52843143,81
GSM,10,29662,12.393734,41.911529,6,2,7699.51997781,54
GSM,10,29663,12.379751,41.901743,3177,3,8460.28786171,250
GSM,10,29669,12.393734,41.911529,6,2,7699.51997781,54
UMTS,1,98961396,12.630675,41.841194,88,2,11624.9089798,97
UMTS,1,98962186,12.546411,41.800087,742,12,10793.5856834,128
UMTS,1,99162572,12.634567,41.839786,261,4,11953.3902724,89
UMTS,1,98961829,12.548868,41.800551,87,2,10815.1042675,96
UMTS,1,99048806,12.461717,41.799962,409,13,10287.7540941,137
UMTS,88,81076743,12.530304,41.910717,3,2,3630.09610637,97
UMTS,10,17686560,12.492322,41.882042,854,35,904.380928077,267
UMTS,10,17280012,12.496394,41.888829,622,38,336.739913306,248
UMTS,10,17507595,12.505722,41.886919,215,7,1058.28235242,175
UMTS,10,17691149,12.513312,41.885879,843,38,1629.67292807,323
UMTS,10,17690143,12.527867,41.897188,707,4,2752.22440141,180
UMTS,10,17703457,12.531909,41.900889,262,5,3172.06305756,119
UMTS,10,17703456,12.533894,41.900722,59,2,3302.50748494,104
UMTS,10,17280053,12.491708,41.889127,16,2,125.204997949,143
UMTS,10,17721119,12.514639,41.891335,178,10,1661.78527301,158
UMTS,10,17695797,12.514122,41.888054,24,3,1635.37655425,129
UMTS,10,12115758,12.516981,41.841009,428,11,5766.34465802,117
UMTS,10,12116088,12.517983,41.833574,390,10,6576.93413314,115
UMTS,10,17832480,12.549989,41.90126,94,3,4456.52092136,122
UMTS,10,17183757,12.517954,41.830068,49,4,6950.50409857,102
UMTS,10,12065865,12.582904,41.827137,316,6,9713.30588701,174
UMTS,10,10411990,12.49631,41.866621,321,23,2636.20781452,182
UMTS,10,12117876,12.582265,41.825865,887,70,9783.44151482,237
UMTS,10,12116085,12.517539,41.830997,8,2,6842.69477188,101
UMTS,10,12117875,12.587136,41.833318,446,76,9460.88183067,203
UMTS,10,12116049,12.547607,41.862806,2044,13,5109.6711566,437
UMTS,10,17690144,12.528758,41.887835,384,14,2717.70749691,148
UMTS,10,17690165,12.523478,41.889001,458,10,2316.81670273,167
UMTS,10,17695795,12.518867,41.889679,269,9,1971.48724624,157
UMTS,10,17709855,12.509592,41.889545,107,4,1283.80464407,146
UMTS,10,17709857,12.507657,41.888803,53,5,1148.34530535,148
UMTS,10,17693727,12.506723,41.887603,50,3,1106.37903492,147
UMTS,10,17693747,12.506175,41.886967,156,3,1088.19537864,161
UMTS,10,17526797,12.529154,41.888343,35,5,2742.22429942,117
UMTS,10,17735201,12.530117,41.886584,85,6,2834.38051206,118
UMTS,10,17690145,12.526668,41.890104,309,11,2550.09222698,141
UMTS,10,12118793,12.523609,41.855882,29,2,4465.34664914,129
UMTS,10,10413190,12.529681,41.888205,8,2,2782.41722091,116
UMTS,10,17691167,12.528869,41.885847,90,5,2755.75993307,120
UMTS,10,17524237,12.4839,41.876984,464,22,1594.97036364,206
UMTS,10,17680651,12.480919,41.876302,35,2,1760.22727626,148
UMTS,10,10413070,12.478196,41.873826,38,2,2099.41457141,143
UMTS,10,12492786,12.466573,41.872836,273,16,2715.9905209,164
UMTS,10,12510794,12.451754,41.87073,257,9,3708.70449767,116
UMTS,10,12510796,12.449047,41.872858,126,4,3746.84252035,101
UMTS,10,12457816,12.44676,41.874701,88,3,3796.32967238,101
UMTS,10,12509785,12.446737,41.877428,293,11,3670.46953885,122
UMTS,10,12511856,12.449587,41.879879,26,2,3374.31272325,99
UMTS,10,12457814,12.45656,41.889288,1332,43,2658.38047361,368
UMTS,10,10363632,12.461733,41.89966,32,2,2505.63610902,148
UMTS,10,10413251,12.478142,41.874702,63,4,2017.71513586,144
UMTS,10,12511855,12.455702,41.870796,61,5,3470.19696041,110
UMTS,10,10401673,12.463849,41.898232,243,7,2297.49448395,185
UMTS,10,10387412,12.465165,41.895941,26,2,2117.1747027,119
UMTS,10,10395501,12.470511,41.891042,481,69,1623.38463677,213
UMTS,10,10412191,12.470604,41.89125,88,10,1618.04151165,149
UMTS,10,10412651,12.47503,41.892831,348,28,1318.48719813,207
UMTS,10,10412194,12.469282,41.894327,34,2,1773.09024693,130
UMTS,10,10393593,12.466121,41.900536,523,18,2262.36115939,306
UMTS,10,10413502,12.472104,41.901464,129,8,1958.11851128,138
UMTS,10,10413503,12.473819,41.899313,236,9,1709.95685505,175
UMTS,10,10413512,12.47394,41.89658,145,4,1540.63808327,159
UMTS,10,10360553,12.480783,41.893967,201,12,955.853881652,163
UMTS,10,12092158,12.499508,41.881774,132,8,1075.52879967,164
UMTS,10,12100927,12.501312,41.876104,493,86,1701.02300515,211
UMTS,10,10021015,12.615708,41.846632,1027,13,10360.4340463,207
UMTS,10,12118697,12.600104,41.850661,367,5,9128.37337544,203
UMTS,10,12116965,12.596079,41.849792,964,138,8915.88364068,298
UMTS,10,12116966,12.584605,41.830512,2810,195,9536.33883798,577
UMTS,10,12097177,12.590329,41.838876,840,108,9244.95632676,268
UMTS,10,12117877,12.583922,41.831317,194,3,9437.7093995,174
UMTS,10,12116207,12.553443,41.832436,3091,99,7862.30335589,544
UMTS,10,12116167,12.497634,41.878703,608,7,1335.15823566,224
UMTS,10,10021013,12.632789,41.84043,193,3,11803.2890126,94
UMTS,10,10021014,12.629706,41.84156,77,2,11542.3216785,98
UMTS,10,17687841,12.473497,41.889481,837,24,1400.83844038,327
UMTS,10,10413510,12.470423,41.891834,9,2,1637.50781682,137
UMTS,10,10365813,12.468275,41.895132,37,2,1869.83983846,127
UMTS,10,12118495,12.590595,41.838334,148,4,9297.73404143,181
UMTS,10,12100925,12.503843,41.878334,283,7,1569.95539824,175
UMTS,10,17692960,12.507,41.877205,347,8,1807.48063969,188
UMTS,10,17756705,12.505638,41.874537,430,27,2000.23758019,193
UMTS,10,17692982,12.509863,41.879275,611,15,1778.82918438,247
UMTS,10,10085289,12.626481,41.923275,857,11,10624.3828352,146
UMTS,10,10034029,12.639884,41.923451,207,3,11569.8085501,95
UMTS,10,12116068,12.484509,41.85203,102,5,4282.06009903,152
GSM,10,28613,12.482914,41.852073,25,2,4294.99974589,144
GSM,10,28619,12.48118,41.852573,92,5,4263.25462603,150
UMTS,10,12097819,12.480103,41.852627,35,4,4273.63000694,149
UMTS,10,12116405,12.469726,41.863024,61,3,3454.75376223,136
UMTS,10,12508952,12.468279,41.868329,543,21,3015.36542491,222
GSM,10,28597,12.496715,41.871707,107,5,2079.54039716,156
UMTS,10,17692980,12.508282,41.879883,12,2,1647.10960123,132
UMTS,10,17691957,12.513481,41.880358,120,5,1912.72243461,139
UMTS,10,17698081,12.520379,41.890486,75,3,2083.31880429,133
UMTS,10,12097816,12.480027,41.852189,14,2,4322.4357058,147
UMTS,10,12098617,12.470349,41.860824,118,4,3649.62716732,149
GSM,10,28592,12.496607,41.870327,26,2,2230.11330825,148
UMTS,10,17686817,12.468397,41.880677,930,41,2067.47543076,271
UMTS,10,17604875,12.46693,41.891205,18,8,1889.94652745,119
UMTS,10,17916960,12.484022,41.85604,151,8,3846.27573934,158
UMTS,10,12116430,12.486465,41.860393,66,4,3340.8273103,140
UMTS,10,17524236,12.488016,41.867077,219,11,2588.78358499,178
UMTS,10,17687840,12.473076,41.887511,27,4,1460.29240074,141
GSM,10,56513,12.467412,41.8917,54,8,1858.44694239,123
UMTS,88,81060615,12.477092,41.853015,344,2,4284.9917495,187
UMTS,99,18719722,12.523363,41.912,1,5,3347.75815445,91
UMTS,1,76814852,12.523853,41.912119,18,4,3382.464877,92
UMTS,88,25692246,12.43888,41.862705,121,5,5008.33183298,84
UMTS,88,26026401,12.458094,41.848229,206,2,5312.68302537,146
UMTS,88,26059190,12.460963,41.858734,330,2,4201.37526365,150
UMTS,88,25698716,12.466788,41.859833,353,6,3870.9663944,174
UMTS,88,25692236,12.467269,41.85965,2,2,3871.43200117,128
UMTS,88,25729515,12.467286,41.859672,12,4,3868.67975265,128
UMTS,88,80928013,12.547264,41.915138,36,2,4935.80962685,101
UMTS,88,80930312,12.54683,41.914584,38,8,4874.58260529,104
UMTS,88,25692245,12.440159,41.86486,1468,6,4788.75473599,242
UMTS,88,25698725,12.43902,41.862826,24,2,4991.89108735,79
UMTS,1,98961311,12.576229,41.913149,1712,8,6735.7933679,311
UMTS,88,25961220,12.592363,41.893837,467,7,7440.44103547,150
UMTS,88,26058459,12.442475,41.877331,80,2,3968.14966806,95
UMTS,88,26057133,12.44333,41.865744,635,6,4540.90376966,127
GSM,88,53204,12.548813,41.895555,19,3,4237.42591532,119
UMTS,88,26310331,12.548849,41.895799,8,2,4243.99929716,119
UMTS,1,99035117,12.431206,41.811106,55,3,9895.23900904,116
UMTS,1,98985082,12.567014,41.88212,89,3,5617.8608601,138
UMTS,1,98985081,12.566934,41.880963,92,4,5633.90665328,146
UMTS,88,81104134,12.518201,41.930269,858,8,4856.26689169,170
UMTS,88,25774800,12.47854,41.893661,20,2,1095.25403707,135
UMTS,88,80935431,12.549301,41.884018,1171,3,4285.73009492,248
UMTS,99,21339952,12.480703,41.907642,53,4,2126.33436777,112
UMTS,99,21339526,12.480181,41.90824,32,5,2202.88121611,107
UMTS,88,81095432,12.536858,41.965975,141,9,9057.37701531,76
UMTS,88,80905480,12.468047,41.877239,137,4,2306.79515446,143
UMTS,88,25992468,12.525268,41.883149,7,4,2567.68196868,109
UMTS,1,76860417,12.502543,41.901032,4,2,1426.21832697,136
UMTS,1,76872193,12.547808,41.88306,4250,4,4195.06459024,1545
UMTS,88,80944134,12.514907,41.924223,141,2,4142.01203742,75
UMTS,88,26034355,12.463783,41.869411,5,2,3134.646952,126
UMTS,88,26057114,12.463602,41.869544,0,2,3132.90217744,126
UMTS,88,26058392,12.481916,41.844743,9,3,5111.8141868,134
GSM,1,40305,12.478434,41.989484,4396,3,11094.1931888,235
UMTS,10,12493382,12.426614,41.863303,2,3,5721.83761503,68
UMTS,10,12511494,12.439564,41.919167,49,5,5075.99045416,62
GSM,1,39378,12.574354,41.813875,45,2,10443.6473896,136
UMTS,99,18717274,12.571875,41.85188,255,26,7280.96833957,181
UMTS,99,18717271,12.571968,41.850912,283,15,7349.97756073,193
UMTS,99,24616801,12.577667,41.853083,890,24,7560.08068009,278
UMTS,99,24616434,12.588614,41.853859,163,10,8210.28501157,173
UMTS,99,18683795,12.587326,41.85388,31,3,8126.01193097,160
UMTS,99,24616433,12.588697,41.853453,388,28,8237.92057129,203
UMTS,99,24616431,12.588391,41.853816,434,34,8198.23092014,204
UMTS,99,24616436,12.589936,41.853189,326,14,8332.36897762,196
UMTS,99,24616306,12.588717,41.845448,554,16,8714.48588456,227
UMTS,99,24616334,12.591094,41.847865,143,11,8711.9816565,174
UMTS,99,24616805,12.587872,41.845682,253,11,8648.15073409,180
UMTS,99,24616802,12.584527,41.847993,572,3,8297.83585777,225
UMTS,99,24616336,12.589902,41.843236,1665,32,8928.3216452,427
UMTS,99,24577116,12.587565,41.844435,8,2,8709.67893808,160
UMTS,99,24616303,12.588676,41.845224,612,11,8726.22468519,244
UMTS,99,18742794,12.573088,41.849848,71,11,7487.26051792,166
UMTS,99,18717275,12.572082,41.850478,287,160,7385.52233534,193
UMTS,99,18717272,12.57213,41.850351,223,52,7396.82322259,187
UMTS,99,24616333,12.572103,41.849801,30,3,7431.99365046,158
UMTS,99,18685356,12.572189,41.850052,0,2,7420.27044217,154
UMTS,99,18717276,12.571828,41.852599,293,21,7231.66354833,194
UMTS,99,18717273,12.568742,41.85364,221,8,6977.92862226,184
UMTS,99,24618166,12.572196,41.850056,0,2,7420.41827794,154
GSM,1,42534,12.384448,41.915655,503,2,8500.48154913,61
GSM,1,5670,12.51259,41.992419,2717,3,11471.728517,183
GSM,1,39377,12.579587,41.82241,1362,3,9937.00555024,280
GSM,1,39379,12.576148,41.81685,344,2,10256.89015,167
UMTS,10,10087122,12.589029,41.945498,733,4,9460.16633184,152
GSM,1,13836,12.362989,41.874779,1240,2,9755.74227417,97
GSM,1,42533,12.384448,41.915655,503,2,8500.48154913,61
GSM,1,38950,12.518413,41.98659,977,2,10897.9535123,128
GSM,1,38610,12.57628,41.81649,374,2,10294.6687295,172
GSM,10,64642,12.473978,41.851594,241,10,4502.11737484,168
UMTS,88,80916743,12.429511,41.898197,174,9,4750.36470194,94
UMTS,88,26319088,12.500832,41.903976,12,2,1660.03181116,122
GSM,88,9426,12.500313,41.904217,37,7,1670.78922178,124
GSM,88,8493,12.50044,41.904161,44,7,1668.34953806,125
UMTS,99,21997005,12.380497,41.869931,1442,14,8603.66821907,112
GSM,1,39177,12.453186,41.870339,116,7,3648.97167171,105
UMTS,99,18688245,12.562011,41.857772,100,14,6304.77074711,168
UMTS,99,18688242,12.561888,41.85795,1,2,6285.97800577,157
UMTS,99,18683792,12.587913,41.854455,186,4,8132.46326996,172
UMTS,88,80936711,12.578528,41.877264,0,2,6559.79470929,136
UMTS,99,21339941,12.421293,41.901418,8,5,5422.5239833,80
UMTS,99,18685355,12.578027,41.856463,96,3,7384.87239798,157
UMTS,99,18717092,12.583662,41.852276,186,6,7983.73802864,177
UMTS,99,24616804,12.580258,41.854469,171,4,7640.81469344,166
GSM,88,17382,12.378438,41.921076,1308,5,9132.48373978,75
UMTS,1,98961148,12.597946,41.853303,337,10,8848.49973287,202
UMTS,1,98961149,12.610473,41.848478,165,3,9921.04805241,152
UMTS,1,99027512,12.39729,41.812732,232,5,11132.699392,77
UMTS,1,99038090,12.416967,41.808051,231,4,10710.2084922,91
UMTS,10,12066590,12.528758,41.795655,1745,68,10854.7621006,202
UMTS,10,12115709,12.534794,41.80308,646,102,10186.5911503,126
UMTS,10,12115708,12.529657,41.809054,181,30,9438.15798367,96
UMTS,10,12120041,12.522452,41.820556,819,94,8059.4669885,134
UMTS,10,12066589,12.545103,41.79948,894,99,10820.782794,135
UMTS,10,12115711,12.527732,41.810755,457,73,9215.73887408,109
UMTS,10,12116102,12.495649,41.82963,167,33,6738.47257616,119
UMTS,10,12083379,12.46156,41.803228,7259,122,9936.46637332,1377
UMTS,10,12093785,12.456378,41.826844,897,68,7532.35750381,234
UMTS,10,12066592,12.543149,41.79149,496,28,11605.6809035,95
UMTS,10,12093022,12.456237,41.826894,443,70,7530.87392702,175
UMTS,10,12115715,12.481849,41.819235,1144,26,7928.42398655,212
UMTS,10,12066587,12.533449,41.79696,191,17,10807.3082544,105
UMTS,10,12116683,12.580136,41.802765,1764,420,11703.3745107,186
UMTS,10,12115719,12.48583,41.812405,214,34,8663.28619836,118
UMTS,10,12067461,12.461534,41.830931,210,34,6974.49479943,147
UMTS,10,12092051,12.485508,41.80033,1192,199,10005.7160692,206
UMTS,10,12093023,12.451364,41.824356,191,42,7926.89178608,136
UMTS,10,12115716,12.484054,41.81595,206,30,8278.36631265,108
UMTS,10,12116681,12.584322,41.808891,2493,1827,11328.4669628,286
UMTS,10,12118152,12.587535,41.813311,1589,537,11090.6748647,246
UMTS,10,12091537,12.458225,41.809075,1216,200,9368.56801201,262
UMTS,10,12116678,12.58554,41.80836,2185,869,11430.1024222,255
UMTS,10,12066586,12.522964,41.797001,4606,704,10609.503216,498
UMTS,10,12116652,12.57142,41.811594,2674,731,10527.8384712,342
UMTS,10,12115883,12.479767,41.800208,537,184,10049.8029432,158
UMTS,10,12118401,12.487475,41.797609,2658,314,10301.848947,334
UMTS,10,12118387,12.467869,41.808595,1576,106,9253.41284595,312
UMTS,10,12091536,12.480205,41.801373,254,56,9917.79005475,144
UMTS,10,12067543,12.502405,41.79551,2929,914,10555.5083907,332
UMTS,10,12066592,12.542311,41.796104,1737,358,11100.7021975,180
UMTS,10,12115883,12.473818,41.803129,702,83,9778.55114856,175
UMTS,10,12067539,12.514801,41.795858,2857,604,10621.9639332,291
UMTS,10,12092048,12.491606,41.796462,2444,203,10423.2612639,302
UMTS,10,12066593,12.531856,41.79665,574,104,10807.7172961,129
UMTS,10,12066589,12.527985,41.796117,5984,498,10790.800421,750
UMTS,10,12116311,12.457296,41.816517,1982,404,8595.1740596,431
UMTS,10,12092045,12.482496,41.797119,725,78,10375.7409439,164
UMTS,10,12091539,12.480277,41.797579,307,48,10337.6465043,128
UMTS,10,10412392,12.493719,41.909275,35,16,2127.14399063,94
UMTS,10,12118396,12.488859,41.796861,801,239,10381.9399601,153
UMTS,10,12067537,12.500865,41.795488,1489,271,10550.4753223,195
UMTS,10,12066587,12.51828,41.794793,1341,102,10782.0556966,176
UMTS,10,12118162,12.590938,41.815092,726,127,11103.5743729,142
UMTS,10,10071756,12.546495,41.967772,675,144,9523.67354783,114
