,net,cell,lon,lat,range,samples,distanze
440,99,989314,12.51614,41.89982,263,4,2247.6741451527882
441,99,989311,12.517124,41.900358000000004,393,8,2347.9757896273695
442,99,1679011,12.556759,41.913188,162,4,5925.848718401006
443,99,1646203,12.545783,41.928445,1964,19,6143.129387234728
444,99,1679401,12.546659,41.935736,2511,6,6776.909096256888
445,99,6264285,12.615561,41.912208,540,10,10514.297099575399
446,99,984824,12.474171,41.915572999999995,2,2,3198.415142192637
447,99,6919532,12.491959,41.92082,256,15,3404.146630255554
448,99,6919531,12.493035,41.922049,81,6,3540.995706708706
449,99,6919535,12.493561999999999,41.921841,6,3,3518.89361292041
450,99,6922531,12.449551,41.944551000000004,150,12,7005.341742786572
451,99,6921781,12.4421,41.939226,908,77,6859.360497746446
452,99,6921783,12.439935,41.937902,4,2,6855.6246874135795
453,99,6922532,12.4364,41.936236,116,18,6907.101436303517
454,99,6922431,12.426289,41.938829,923,86,7695.799883299153
455,99,5577822,12.392028,41.935317,2415,10,9715.456025632882
456,99,6922533,12.414625,41.948440000000005,253,7,9134.383246440791
457,99,5612732,12.412276,41.955675,631,45,9850.358033245413
458,99,5570822,12.382797,41.920552,381,16,9694.56855406936
459,99,5570821,12.385271000000001,41.911303000000004,134,8,9188.55524157892
460,99,5577543,12.383026,41.900465000000004,53,4,9142.577407892497
461,99,5608971,12.381394,41.894459000000005,162,10,9218.993558869603
462,99,5613002,12.379576,41.878078,165,10,9454.693645209669
463,99,5580853,12.373835,41.866426000000004,158,10,10183.66943730867
464,99,5614281,12.374152,41.863011,196,12,10263.53140717174
465,99,41294,12.487375,41.918222,17,4,3142.464959305708
466,99,41291,12.487401,41.918234999999996,4,2,3143.615020129137
467,99,16719254,12.58591,41.948336,8,2,10099.375078764237
468,99,18061777,12.482051,41.874838000000004,13,2,1905.0492834261993
469,99,18061615,12.480594,41.874481,5762,19,1996.715898062035
470,99,18061774,12.480493,41.872539,304,9,2191.2852746020417
471,99,18683888,12.518659,41.879964,51,15,2461.8999667425446
472,99,18683885,12.518708,41.879984,50,12,2464.48941132143
473,99,18719302,12.566355999999999,41.908131,294,3,6458.42753360359
474,99,18716455,12.580085,41.882613,2707,105,7331.647314040979
475,99,18684029,12.577911,41.889463,1544,8,7103.023963249386
476,99,18716458,12.580318,41.88295,1833,105,7346.658176804117
477,99,18716451,12.579252,41.884021999999995,805,11,7246.464482534602
478,99,18716457,12.579709,41.883972,745,29,7284.7518472017
479,99,18716454,12.580478999999999,41.885183000000005,945,13,7336.9219924038
480,99,18685402,12.512725,41.900703,41,2,2057.2334223069956
481,99,18683685,12.55686,41.875681,1951,12,5592.7074450160135
482,99,18716269,12.561223,41.879244,498,4,5845.4760532291175
483,99,18717179,12.563332,41.88176,232,2,5966.604058914743
484,99,18716459,12.572699,41.87928,538,8,6779.390453244337
485,99,18716456,12.573625,41.881177,260,6,6820.894986883432
486,99,18717279,12.570034,41.858472,1771,4,7348.8471957091215
487,99,18742794,12.567884,41.854195000000004,0,2,7436.969970715386
488,99,18718579,12.519441,41.877629999999996,7,2,2646.5327860022467
489,99,18718576,12.484000000000002,41.876636,3034,2,1654.954364863725
490,99,18023537,12.471908,41.87255,384,2,2589.4274274506965
491,99,18683564,12.58967,41.90488,738,4,8241.055036770516
492,99,18683561,12.59135,41.906725,490,2,8419.988009030949
493,99,18717177,12.571178,41.878219,818,5,6677.694845377416
494,99,18717178,12.562171000000001,41.876183000000005,348,4,6001.519460541612
495,99,18683774,12.554999,41.875464,176,8,5452.139501014428
496,99,18717114,12.576088,41.891182,27,6,6952.099180633407
497,99,18684026,12.580929,41.890474,440,4,7353.0786613209
498,99,18064499,12.453312,41.827182,1282,39,7710.19859317836
499,99,18064496,12.453626,41.827448,177,12,7672.438514741163
500,99,19375325,12.441609,41.949837,0,2,7849.900336315995
501,99,18688245,12.559778999999999,41.85835,606,3,6621.437125906843
502,99,18688248,12.570333,41.852035,1421,4,7737.99657723275
503,99,19334907,12.475402,41.914165000000004,192,3,3012.3990084989687
504,99,19334904,12.475067,41.914927,56,4,3100.264251423752
505,99,18716452,12.579987,41.882711,1028,26,7322.321522157779
506,99,18684024,12.576308000000001,41.889122,533,3,6970.543653062272
507,99,18721767,12.537252,41.922213,30,5,5153.307326502563
508,99,18678756,12.580116,41.881594,518,5,7348.079209515542
509,99,18719305,12.565678,41.90851,520,4,6418.15719061613
510,99,18022969,12.473407,41.82669,0,3,7224.055939387211
511,99,18039249,12.512804,41.832143,92,4,6665.818063535622
512,99,18039243,12.511395,41.832941999999996,184,2,6550.795665304621
513,99,6267325,12.520961,41.952273,100,3,7294.972174778526
514,99,6267328,12.521152,41.952172,88,2,7289.547599416768
515,99,6265718,12.561444999999999,41.955261,4253,16,9226.748829522972
516,99,18717093,12.579405,41.864058,441,2,7788.305413275702
517,99,18717096,12.582535,41.867119,5,2,7913.391168786586
518,99,19371378,12.494444999999999,41.919197,56,3,3228.5058236567625
519,99,50594049,12.470452,41.917262,2730,3,3514.0738523372597
520,99,18678537,12.580133,41.883046,676,9,7330.231033256637
521,99,18719669,12.523557,41.872867,1031,6,3226.8765423924797
522,99,18719666,12.52743,41.869299,18,2,3723.3852425867094
523,99,21340576,12.533847999999999,41.934434,474,5,6002.711678341907
524,99,18716256,12.554393,41.930647,3,2,6835.402759104273
525,99,18716259,12.554381,41.93067,3,3,6836.332711033189
526,99,19334938,12.462598,41.928799,6,2,4948.916854676519
527,99,18717174,12.569411,41.877035,1156,8,6562.069887988995
528,99,6264704,12.490953,41.985832,56,2,10625.658644582272
529,99,18679112,12.520049,41.89227,84,2,2312.125894412358
530,99,18678758,12.583139,41.871339,167,3,7822.443273046164
531,99,18678755,12.583741,41.870638,7,2,7891.695073319337
532,99,18063625,12.406358,41.900222,2,2,7221.3831934004
533,99,18683566,12.585574000000001,41.899029,73,4,7800.2579111373825
534,99,18719278,12.53894,41.897917,21,2,3962.471876712987
535,99,18063487,12.501108,41.81674,1253,16,8188.735926765005
536,99,18063484,12.496584,41.817149,799,15,8118.493456180791
537,99,18719665,12.53633,41.871952,6,2,4175.395161082418
538,99,18024317,12.481261,41.854341,23,2,4084.6124971419586
539,99,16751593,12.578846,41.833771,14,2,9531.268917084151
540,99,19334082,12.426812,41.939316,194,5,7703.189521471199
541,99,19334088,12.427415,41.938911,742,9,7636.027963735252
542,99,19374372,12.428856,41.939211,46,2,7576.101158513163
543,99,19334085,12.427124000000001,41.939122,83,4,7669.66303359383
544,99,21337523,12.519051,41.920652000000004,254,3,4046.7112761501394
545,99,18061698,12.468908,41.906546999999996,25,4,2661.8727707162398
546,99,21338091,12.510403,41.907258,76,3,2418.6859205466044
547,99,18684038,12.518462,41.895519,72,3,2248.4250699079093
548,99,18684035,12.518196000000001,41.895782000000004,13,2,2235.1025329714703
549,99,19373005,12.487162,41.945178999999996,28,4,6124.638692647777
550,99,18719318,12.571241,41.926021,36,2,7662.836239991699
551,99,18719315,12.570139,41.926266,60,2,7599.17469926281
552,99,18678534,12.584033999999999,41.883804999999995,377,5,7643.885500635515
553,99,18716231,12.558938000000001,41.898925,26,4,5612.369519684179
554,99,18719725,12.524822,41.913090000000004,4,3,3707.807983524902
555,99,18719722,12.529783,41.911163,463,2,3885.0307924782173
556,99,18023376,12.4277,41.843703000000005,28,3,7445.344957712267
557,99,18060986,12.427919000000001,41.843855,9,4,7420.532726553481
558,99,18025275,12.42797,41.843852000000005,7,2,7417.713108263749
559,99,18678075,12.514105,41.882090000000005,39,3,2017.9228100683945
560,99,18718577,12.520415,41.877523,761,6,2721.719402362565
561,99,18718574,12.523912,41.873902,367,6,3183.945449736661
562,99,18719351,12.594307,41.910605,22,4,8760.98503110888
563,99,18719354,12.594426,41.910412,25,2,8765.012886983535
564,99,6242717,12.560927000000001,41.944996,27,2,8334.375191115641
565,99,19372064,12.42647,41.901964,611,25,5620.221876874379
566,99,19372067,12.431286,41.897806,0,2,5136.46159517314
567,99,18719322,12.583094000000001,41.888618,315,4,7534.771078340523
568,99,18684023,12.582403,41.888908,193,2,7476.745797793296
569,99,18678535,12.58329,41.888603,63,3,7551.07282524487
570,99,18719328,12.582804,41.888816999999996,270,3,7510.221719777954
571,99,18678538,12.583167,41.888182,17,2,7542.118242201897
572,99,19372949,12.450482000000001,41.894744,2,2,3509.9664824735155
573,99,19371417,12.444942,41.895011,500,3,3969.3519737970933
574,99,19339354,12.410538,41.926307,15,4,7884.303029059572
575,99,18023125,12.452107,41.852392,356,5,5362.870763005534
576,99,18718019,12.563577,41.861268,60,8,6729.469886370853
577,99,19340889,12.456230999999999,41.906114,1,2,3479.808016261001
578,99,21300957,12.494102,41.894803,20,4,534.8502144065046
579,99,18717437,12.508811,41.8853,164,2,1470.9748927854316
580,99,18678079,12.510061,41.883652000000005,16,3,1640.1336720917404
581,99,18064493,12.453813,41.801297,32,2,10376.868405392506
582,99,18064492,12.458908000000001,41.811105,1139,23,9210.287225184567
583,99,18064495,12.461955999999999,41.81654,1443,25,8558.582869463493
584,99,18063476,12.465075,41.818771999999996,168,2,8247.187437025052
585,99,18064455,12.469239,41.827244,188,6,7247.7862498401
586,99,18064494,12.469726,41.831074,278,8,6827.227518077887
587,99,18061216,12.471209,41.834423,308,9,6435.7425909809945
588,99,18064484,12.473135000000001,41.837464000000004,982,9,6067.489274921228
589,99,18026646,12.473567,41.83879,189,6,5915.957683581671
590,99,18066395,12.4665,41.841403,2605,30,5826.005239830065
591,99,18061214,12.476965,41.842746000000005,981,5,5420.028294638348
592,99,18064475,12.48322,41.849086,583,27,4625.82376121597
593,99,18064474,12.490428,41.854134,251,9,4005.9968816161067
594,99,18063426,12.49165,41.85718,195,5,3664.995972802812
595,99,18064176,12.488994,41.856879,169,6,3708.3535366822766
596,99,18064476,12.487419000000001,41.854682000000004,267,3,3963.0486649124255
597,99,19334041,12.48776,41.960744,1621,41,7847.615166261992
598,99,19334047,12.487892,41.960091999999996,482,21,7774.755108975707
599,99,19334044,12.488476,41.962538,2506,15,8044.072507813093
600,99,18678759,12.580651,41.876778,33,4,7480.166897976068
601,99,21338547,12.525075,41.907634,599,14,3338.3030594256725
602,99,18024004,12.462396,41.838591,3320,25,6245.114780967317
603,99,18062012,12.5005,41.827152000000005,621,2,7032.564712132964
604,99,21965407,12.519753,41.818304,1377,13,8300.957611930933
605,99,21965404,12.515044,41.821284000000006,867,3,7880.5521893959885
606,99,19374004,12.460691,41.924503,340,8,4629.392224314896
607,99,19374007,12.458867,41.92233,51,4,4524.006597021381
608,99,18022968,12.476215,41.825455,26,5,7311.76226620662
609,99,18023316,12.474808,41.82208,507,8,7701.819644176152
610,99,18064536,12.519411999999999,41.821397,34,4,7963.096249093711
611,99,18064535,12.516941000000001,41.82007,47,2,8050.081243206008
612,99,18022965,12.47613,41.825462,55,10,7312.29306621671
613,99,21338079,12.500831,41.90187,609,9,1478.3364092861761
614,99,18719309,12.574824000000001,41.906639,3033,5,7085.570434717684
615,99,18692856,12.564404,41.917734,602,5,6718.248186479108
616,99,18718377,12.549294,41.913954,1096,6,5414.6304934280815
617,99,18061561,12.51136,41.884147,5299,3,1715.321033066998
618,99,18060934,12.489359,41.865995,7987,7,2696.7804983491255
619,99,5610743,12.383545,41.871981,83,3,9253.079629120646
620,99,18063429,12.493886,41.857503,331,11,3630.97951068963
621,99,18062017,12.491892,41.845012,3845,3,5016.1968874724025
622,99,18062011,12.503756,41.83708,46,2,5972.879788436331
623,99,18062014,12.504233000000001,41.837036,13,2,5984.117388893983
624,99,18028215,12.452466000000001,41.874912,7,2,3717.8100891858776
625,99,18028216,12.44811,41.874662,58,2,4054.6940094391452
626,99,18023306,12.436129,41.832505,485,6,7924.821660485184
627,99,18064084,12.444706,41.854146,245,3,5625.279806227637
628,99,5611114,12.418275999999999,41.945461,9,4,8686.334576747926
629,99,18716765,12.55137,41.859057,86,5,5997.037192249998
630,99,19373755,12.444602,41.904809,393,2,4281.359516574958
631,99,18064059,12.442169,41.876717,102,6,4423.660251438649
632,99,18064056,12.441915,41.876202,28,5,4463.089249929317
633,99,18719325,12.582775,41.888615,106,3,7508.310799602729
634,99,18062188,12.467713,41.872942,165,2,2799.7055268151125
635,99,18060937,12.473822,41.860183,975,4,3668.3001496972797
636,99,18064021,12.468484,41.867571999999996,215,6,3196.879111851594
637,99,18064022,12.475014999999999,41.861258,462,4,3518.6185757699363
638,99,18064025,12.473749,41.85886,227,5,3804.692869220724
639,99,18061564,12.477058,41.864682,646,10,3102.1987529440835
640,99,18061612,12.4828,41.872516,355,9,2114.732245180927
641,99,19374017,12.458316,41.919408000000004,0,2,4302.311296974687
642,99,19374014,12.458255,41.919447,7,4,4308.900622560799
643,99,18060931,12.478156,41.856515,67,6,3919.247897146711
644,99,18060932,12.47442,41.856072,1030,6,4069.0214228657132
645,99,18024001,12.464253999999999,41.840066,2203,6,6033.898665136893
646,99,18025276,12.420800999999999,41.850625,6,4,7386.397351551349
647,99,18683682,12.562772,41.879402,16,2,5967.750348138073
648,99,18717172,12.562282000000002,41.87095,950,2,6186.441461785502
649,99,18061629,12.422479,41.880476,23,2,5896.86614913658
650,99,16723896,12.592225,41.945867,147,2,10341.16784632388
651,99,18063423,12.486746,41.85565,3694,14,3862.4262274116973
652,99,18718385,12.560267,41.842538,1257,9,7733.44821699375
653,99,18719915,12.548713000000001,41.855914,783,6,6032.167676414504
654,99,18718386,12.553449,41.854191,157,2,6458.775933929564
655,99,18718387,12.564211,41.855042,179,5,7129.727340053808
656,99,18061625,12.420788,41.870027,26,3,6346.090445459091
657,99,18061614,12.481508999999999,41.87815,448,5,1609.3907282950604
658,99,21339943,12.480576,41.896460999999995,318,3,1199.7727122315616
659,99,18028219,12.443033,41.875305,668,7,4412.539814968264
660,99,16723899,12.58727,41.943643,321,4,9864.227946280591
661,99,21340752,12.567721,41.923876,353,2,7289.781682673752
662,99,18718578,12.516057,41.876709000000005,121,10,2472.7606312909124
663,99,21993757,12.439718,41.823969,8270,16,8553.205468986114
664,99,18692854,12.569597,41.92315,31,5,7383.473467939989
665,99,6266897,12.526314999999999,41.946502,37,5,6862.389184290241
666,99,18684022,12.567058,41.888085,34,3,6206.258778129446
667,99,18684025,12.568372,41.886895,151,2,6321.5310368642085
668,99,18063471,12.472398,41.817338,0,2,8257.4172152014
669,99,16751581,12.596172,41.862765,43,10,9141.687018732406
670,99,21340413,12.496584,41.887439,112,2,465.6257484772938
671,99,18063342,12.488519,41.865049,4649,15,2808.4289244967495
672,99,18717193,12.537474000000001,41.909013,234,10,4290.858441413806
673,99,18063482,12.489974,41.816224,17,2,8215.879255890834
674,99,6267301,12.538581,41.94205,197,6,6922.64407613457
675,99,6267304,12.537725,41.941571,270,4,6839.072846880751
676,99,18717272,12.564908,41.854243,32,3,7226.880828397125
677,99,19345012,12.422312,41.882884999999995,9,2,5867.528744387015
678,99,21340556,12.5227,41.932869000000004,319,10,5370.082645975642
679,99,19374401,12.491764,41.939865999999995,718,18,5519.6831308196
680,99,13855489,12.423217999999999,41.90917,2,2,6110.891429223414
681,99,18061212,12.473512,41.832851,169,8,6555.725946715313
682,99,18716779,12.574949,41.881259,2919,4,6928.306969249062
683,99,18716773,12.56577,41.887423,23,4,6102.707467670787
684,99,18716282,12.563469,41.88595,248,3,5922.758016049346
685,99,18063427,12.497497000000001,41.859818,226,15,3398.7197307238594
686,99,18064477,12.489436999999999,41.853663,255,10,4062.305392382543
687,99,18064478,12.485991,41.851225,144,9,4357.886089168619
688,99,18026649,12.476108,41.843792,234,7,5324.7319437488195
689,99,18064487,12.473108,41.836577,79,4,6163.186190507617
690,99,18061219,12.471959,41.834101000000004,257,9,6453.561665439153
691,99,18718013,12.563805,41.861156,447,7,6752.043439391035
692,99,19374303,12.461098,41.940936,26,4,6205.202818389635
693,99,18062713,12.477766,41.830729999999996,531,3,6712.212950384177
694,99,21338078,12.502804,41.90082,336,3,1467.5983063230422
695,99,21306849,12.50571,41.901508,44,3,1678.6165974933597
696,99,18023611,12.431977999999999,41.851879,4,2,6572.275579203828
697,99,19376913,12.415658,41.91125,4,3,6779.3175048722305
698,99,19371424,12.47235,41.929106,220,2,4631.222502687885
699,99,19334932,12.47374,41.929038,335,5,4584.091018128025
700,99,19371421,12.475025,41.929144,15,3,4560.498506474821
701,99,19373752,12.44562,41.904652,3101,8,4196.622160286874
702,99,19375161,12.452091000000001,41.907594,552,7,3859.312768851527
703,99,19375162,12.449928,41.908823999999996,325,2,4083.177876161586
704,99,18684021,12.571131,41.890999,3,3,6540.455259202576
705,99,21993756,12.452753999999999,41.814937,13330,7,8979.552129776805
706,99,21993985,12.429696,41.816025,1232,8,9740.595076750396
707,99,21993981,12.421712,41.834507,238,5,8521.005295496674
708,99,18685562,12.562432000000001,41.909651000000004,77,7,6206.299189483938
709,99,18718762,12.548814,41.914087,1235,5,5387.160995179849
710,99,18684028,12.571176,41.886088,800,3,6559.508076633246
711,99,18718388,12.55679,41.857243,2174,4,6481.606062244088
712,99,18718382,12.559296,41.851772,2,2,7006.991812279359
713,99,19373573,12.465303,41.914784999999995,19,3,3535.9279722046567
714,99,18023302,12.449494999999999,41.825837,2659,62,7982.122859541979
715,99,18064493,12.453345,41.827387,1169,80,7688.386741506887
716,99,18023305,12.451435,41.827277,635,7,7767.48375416872
717,99,18678752,12.59033,41.868137,862,2,8494.87097442719
718,99,21338542,12.513228999999999,41.902684,378,7,2222.2831554658283
719,99,18064521,12.49741,41.836756,35,4,5948.027375261339
720,99,21338541,12.521675,41.905423,684,10,2966.2429802375173
721,99,18683686,12.554722,41.875456,14,3,5430.476366317022
722,99,18718864,12.554625999999999,41.875383,1,3,5425.33058941087
723,99,6267303,12.526335000000001,41.946369,10,2,6849.607749177881
724,99,19374256,12.449313,41.963607,21,2,8902.774353060144
725,99,18716285,12.564349,41.886663,229,2,5989.859303040164
726,99,18063003,12.491114,41.868245,770,23,2437.6576411857577
727,99,18718862,12.546188,41.862511,360,12,5424.68961371739
728,99,18064033,12.447782,41.883701,640,6,3766.6759039170465
729,99,6231941,12.534607000000001,41.948467,16,2,7363.586665099911
730,99,18719301,12.573822999999999,41.914843,39,7,7296.064287127057
731,99,18688243,12.554085,41.86063,106,5,6086.597695812479
732,99,18718571,12.522242,41.874815000000005,516,17,3012.2524927450795
733,99,21995231,12.441977,41.818853999999995,774,17,8957.279302714905
734,99,18064023,12.465732000000001,41.86136,1299,23,3888.0862260872973
735,99,18063062,12.458405,41.818818,360,4,8411.24443987346
736,99,13785602,12.555086,41.867605,0,2,5780.873267833712
737,99,18064078,12.466281,41.862679,230,31,3741.8853783929167
738,99,18064026,12.466187,41.862409,27,6,3770.88762060148
739,99,18064075,12.466263,41.863245,101,4,3691.6288240616436
740,99,18719653,12.521808,41.874701,17,9,2989.893316831591
741,99,2964099,12.47739,41.922841,28,9,3834.410269207401
742,99,2965366,12.460086,41.84806,21,10,5389.386759648445
743,99,2969665,12.537894999999999,41.963103000000004,49,2,8938.739678598306
744,99,2970290,12.536275,41.890939,2,3,3648.0180309163943
745,99,2981134,12.446655,41.801753000000005,1141,3,10527.996607445391
746,99,2981849,12.457181,41.919837,50,2,4400.22902362277
747,99,2045931,12.507852999999999,41.884812,5666,5,1419.2282609577717
748,99,2256917,12.526572999999999,41.871773,405,3,3500.7364345443107
749,99,2981968,12.532639,41.862299,9,2,4558.612351479134
750,99,2982005,12.575128999999999,41.835776,4583,12,9152.290458004369
751,99,2982010,12.571328999999999,41.838309,4161,6,8729.478545065065
752,99,2983375,12.50688,41.827149,41,30,7103.586630671324
753,99,2983496,12.50653,41.827117,27,8,7102.206994217371
754,99,2348724,12.506571000000001,41.827096000000004,19,5,7105.072896047418
755,99,2984205,12.506988,41.827133,6,4,7106.8680819432575
756,99,2989144,12.489105,41.855934999999995,52,3,3812.26091719878
757,99,2989146,12.48895,41.855885,39,2,3818.724927569847
758,99,2990672,12.463547,41.882345,16,3,2542.317296944567
759,99,2990676,12.463256,41.882742,67,19,2550.410135299838
760,99,2991255,12.463103,41.882881,32,5,2557.4950911873893
761,99,2092272,12.502372,41.918727000000004,95,8,3279.1402066569767
762,99,2995970,12.502459,41.918748,3,2,3283.236466177779
763,99,2998695,12.579331,41.83331,234,15,9595.299647752317
764,99,2999150,12.578816,41.833405,11,2,9556.18056976675
765,99,2160996,12.578768,41.833263,43,10,9563.609179294132
766,99,2947581,12.469177,41.862126,24,2,3660.429811881456
767,99,3006185,12.534083,41.799979,570,49,10601.026028143751
768,99,3006199,12.533888000000001,41.800053000000005,118,31,10587.968549186156
769,99,3009938,12.533851,41.79984,54,10,10609.339637193903
770,99,3009995,12.53389,41.799812,118,14,10613.333927986618
771,99,3014104,12.534612,41.800346000000005,213,6,10577.015493117988
772,99,3015666,12.488489999999999,41.883877000000005,100,3,768.5400896469514
773,99,3015744,12.442872999999999,41.931252,8,5,6136.435086824888
774,99,3017489,12.446351,41.920171,20,30,5065.264426356676
775,99,2185275,12.520319,41.922483,4,8,4274.532916950035
776,99,3021337,12.499225,41.922301000000004,13,7,3614.058245087798
777,99,3022855,12.551394,41.842347,247,3,7229.371086480583
778,99,3022886,12.567298,41.828993,1036,7,9215.370099227675
779,99,3022901,12.568747,41.831828,51,3,9069.359742288492
780,99,3022930,12.577385000000001,41.833526,512,4,9458.272700539334
781,99,3024269,12.509522,41.881187,6,5,1741.2718754052785
782,99,3030239,12.472455,41.828356,11,2,7061.609138947025
783,99,3030246,12.472414,41.828334999999996,9,2,7064.673248071125
784,99,2697502,12.476493,41.93372,16,3,5012.140415038305
785,99,3043258,12.463349000000001,41.900267,127,3,2653.595071503368
786,99,3047686,12.489714,41.817589,23,2,8064.86575554032
787,99,18064072,12.466312,41.863971,5,2,3624.1726170023035
788,99,19334043,12.479497,41.949915999999995,755,31,6720.620587138813
789,99,18023319,12.471283999999999,41.821658,20,8,7808.100102736916
790,99,19334046,12.480165,41.950621999999996,779,20,6789.600318916194
791,99,18719728,12.532719,41.908344,310,9,3912.2440721338735
792,99,18721859,12.529661,41.901362,758,3,3337.848993206855
793,99,16714183,12.581708,41.936344,93,2,9015.62776625125
794,99,21996665,12.464803999999999,41.798179,1707,2,10470.436342988138
795,99,21995232,12.444737,41.810333,827,5,9708.790843407001
796,99,19371276,12.416558,41.891906,6,3,6291.494115253108
797,99,19371273,12.415295,41.892065,303,10,6396.812568995104
798,99,19340885,12.458044000000001,41.902618,71,9,3163.3015850113397
799,99,19340882,12.458494,41.902662,24,2,3131.915490845457
800,99,19373001,12.477625999999999,41.948982,91,4,6644.944432883554
801,99,18716768,12.549902000000001,41.859668,187,2,5858.335716722092
802,99,16723653,12.601275,41.91745,7,2,9533.873249218748
803,99,21340553,12.52057,41.93665,588,5,5669.017023118468
804,99,18718584,12.505308,41.873394,4843,6,2152.54823781414
805,99,18718587,12.515602000000001,41.877503000000004,332,6,2389.8092262769824
806,99,18678072,12.515541,41.879985999999995,329,4,2234.1332495176075
807,99,18683889,12.513644000000001,41.880119,2,2,2091.959014393435
808,99,18060963,12.452178,41.855422999999995,8,2,5099.84442012924
809,99,21995021,12.428581,41.972694,1,2,10581.48944952594
810,99,21995022,12.428647999999999,41.972671000000005,0,2,10576.50091634624
811,99,18719912,12.548174000000001,41.857781,875,6,5868.084177606607
812,99,18061563,12.482011,41.872690999999996,1206,5,2122.295468685964
813,99,18061562,12.463399,41.857231,1564,7,4376.759610618611
814,99,13837059,12.469042,41.867722,149,80,3155.22279255825
815,99,18061568,12.469413000000001,41.867459999999994,610,20,3159.6372259261957
816,99,18064024,12.469380000000001,41.866294,288,4,3265.57978425487
817,99,13786369,12.472789,41.860043,1071,83,3719.023049341977
818,99,13818370,12.468264,41.868036,13,3,3168.0509818229616
819,99,18024318,12.483467999999998,41.855740999999995,301,16,3894.5233305027605
820,99,18064479,12.486044,41.85386,149,9,4066.9432105162773
821,99,12999169,12.486654,41.853456,78,19,4105.327657064257
822,99,18024315,12.48288,41.855548999999996,326,3,3924.932541973339
823,99,18052272,12.456173,41.843246,2881,12,6014.894098037271
824,99,18071862,12.480042,41.856604,174,7,3865.5826311852534
825,99,12908545,12.481131,41.856351000000004,9,2,3869.986046682388
826,99,18032952,12.484141000000001,41.865485,1052,3,2825.1376594093877
827,99,13807874,12.477812,41.856865,3,2,3890.9345095902463
828,99,13837058,12.470454,41.860541999999995,58,5,3758.946300404319
829,99,13850115,12.469154,41.867672999999996,46,15,3153.8465908595
830,99,18061565,12.469862,41.866653,408,8,3209.862800976671
831,99,18063438,12.469191,41.867796999999996,13,4,3141.0641325526676
832,99,21995111,12.419233,41.944357000000004,843,9,8543.587289675103
833,99,19334083,12.421092,41.940961,714,5,8170.078960089841
834,99,21318983,12.50797,41.940703000000006,431,4,5760.458875108165
835,99,21965401,12.521411,41.817346,53,2,8441.684830987288
836,99,19373577,12.471726,41.917305999999996,3,2,3464.8955656069074
837,99,21339934,12.482386,41.902366,237,3,1585.940242431246
838,99,19334782,12.414666,41.896376000000004,2318,21,6482.0643099722865
839,99,19383131,12.411602,41.892619,21,2,6705.325808139522
840,99,13875713,12.503997,41.911753999999995,146,4,2585.120505571604
841,99,21305455,12.503372,41.911601,3,2,2550.2843320693564
842,99,21341223,12.494867999999999,41.918642999999996,55,5,3169.202475752036
843,99,18062715,12.484539,41.829654,268,16,6752.944235014518
844,99,18062712,12.484895,41.829673,9,2,6748.074836364527
845,99,18061215,12.474893,41.833785999999996,114,13,6428.119445749196
846,99,18061213,12.471002,41.834619,290,16,6419.518762700317
847,99,18028211,12.449122000000001,41.876984,93,7,3874.062562634126
848,99,18721854,12.533757000000001,41.909815,104,2,4071.40827695165
849,99,12896770,12.532757,41.910384,0,2,4036.3856411691704
850,99,12960258,12.5725,41.883267,3,4,6697.897113601292
851,99,13785601,12.572476,41.883301,3,2,6695.484970927186
852,99,6274792,12.512675,41.981446999999996,12,4,10277.426480982707
853,99,21338545,12.516869999999999,41.903634999999994,223,3,2526.3573958512784
854,99,21339547,12.502583999999999,41.899987,313,10,1382.8172653914953
855,99,21339334,12.497067,41.901626,184,2,1331.4282123180055
856,99,21300958,12.485924,41.892846,249,6,608.9972472835511
857,99,21300952,12.486811999999999,41.892982,323,3,554.1964093159429
858,99,19340888,12.457687,41.901784,15,2,3150.958574750046
859,99,18718752,12.5548,41.87757,32,2,5370.640675959637
860,99,21961542,12.392516,41.902321,228,35,8392.345934879626
861,99,21961548,12.396398,41.903076,1028,5,8088.944017208897
862,99,21961545,12.39049,41.90337,16,4,8577.402400238223
863,99,18024007,12.462386,41.838743,789,15,6229.9604261091745
864,99,18066399,12.464347,41.839791999999996,104,2,6059.017290604074
865,99,21995234,12.44267,41.819167,3071,50,8899.734442917332
866,99,21993754,12.435124,41.814559,1329,25,9648.962161879195
867,99,18717252,12.554686,41.877834,0,2,5353.914864905735
868,99,21993751,12.432048,41.811455,1754,37,10075.001788820304
869,99,18717438,12.507977,41.879215,9,2,1779.8280704771441
870,99,18064469,12.48959,41.876791,773,4,1503.6632812891664
871,99,18066398,12.48119,41.850718,2521,3,4478.837725244017
872,99,21995237,12.446447000000001,41.823051,6668,13,8372.428681661168
873,99,18688242,12.559229,41.860043,76,3,6483.784831908317
874,99,6264266,12.517268,41.979578000000004,123,4,10143.469988618323
875,99,6264263,12.517411,41.979219,136,5,10106.871012824462
876,99,22002871,12.430824000000001,41.810951,32,2,10174.277107100768
877,99,21993988,12.421222,41.809674,839,3,10715.152243790571
878,99,18060939,12.459195,41.857347999999995,388,2,4567.196054197806
879,99,18023123,12.456882,41.854319,5,2,4951.6968535140795
880,99,18023126,12.455999,41.855596000000006,156,3,4883.274353065805
881,99,18060933,12.446335000000001,41.846284000000004,5499,7,6192.385459419866
882,99,18053053,12.455683,41.85605,221,14,4860.087970799892
