,level_0,index,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,distanze
223,42133,1275330,UMTS,222,99,50364,21341074,,12.508754,41.88669,315,38,1,1371561630,1415700862,-102.0,1416.8691227546556
224,42134,1275332,UMTS,222,99,50364,21299775,,12.504461000000001,41.886903000000004,481,38,1,1371561640,1415700862,-103.0,1070.2451562084366
225,42135,1275336,UMTS,222,99,50364,18717434,,12.509456,41.885988,134,9,1,1371561772,1400505332,-102.0,1495.3831754670093
226,42136,1275338,UMTS,222,99,50364,18678076,,12.508767,41.886974,36,7,1,1371561960,1371562102,-102.0,1409.6243874435374
227,42137,1275442,UMTS,222,99,50364,21299776,,12.504354,41.8875,171,28,1,1371562978,1371563462,-102.0,1041.0778931388388
228,42138,1275445,UMTS,222,99,50364,21299774,,12.503939,41.8881,227,10,1,1371563477,1415700862,-102.0,990.5317821395898
229,42139,1275446,UMTS,222,99,50364,21341075,,12.503394,41.889144,28,4,1,1371563492,1371563584,-102.0,925.2459106566471
230,42201,1276635,UMTS,222,10,35008,10086541,,12.601221,41.855915,4102,52,1,1371669898,1371669898,-93.0,9807.731066198894
231,42202,1276637,UMTS,222,10,35008,10034030,,12.613812,41.903387,4048,134,1,1371669898,1441569621,-93.0,10187.322092204382
232,43216,1304364,UMTS,222,99,50364,21306843,,12.506178,41.902387,57,6,1,1373455924,1373455992,-102.0,1777.8781495469261
233,43530,1309471,UMTS,222,1,61501,98374131,,12.615553,41.910582,267,4,1,1373820239,1373820265,-99.0,10473.20891033587
234,43531,1309472,UMTS,222,1,61501,98372394,,12.615514,41.907139,71,2,1,1373820265,1373820266,-97.0,10394.229905795459
235,43535,1311642,UMTS,222,99,50364,18718575,,12.515508,41.876989,643,15,1,1373961456,1388532683,-106.0,2417.6603096566673
236,44388,1331414,UMTS,222,88,30074,25324723,,12.471746000000001,41.806185,13724,8,1,1375459883,1406971163,-104.0,9483.923938948348
237,44389,1331415,UMTS,222,88,30074,25336940,,12.45215,41.796724,269,8,1,1375459883,1401397397,-100.0,10902.693800019544
238,44390,1331416,UMTS,222,88,30074,25336899,,12.454797,41.804168,140,3,1,1375459883,1375459883,-109.0,10048.325042722783
239,44391,1331417,UMTS,222,88,30074,25336907,,12.449798,41.80618,483,3,1,1375459883,1372973299,-112.0,9975.444937934431
240,44392,1331418,UMTS,222,88,30074,25337603,,12.457852,41.809356,414,7,1,1375459883,1375459883,-103.0,9421.989662559703
241,44393,1331420,UMTS,222,88,31091,25794847,,12.463123,41.818612,568,16,1,1375459883,1384258423,-105.0,8310.132920159256
242,44394,1331421,UMTS,222,88,31091,25795048,,12.459835,41.81941,960,13,1,1375459883,1380533572,-103.0,8309.998983103525
243,44395,1331422,UMTS,222,88,31091,25794846,,12.468928,41.826840000000004,766,15,1,1375459883,1384258305,-102.0,7297.904687772546
244,44396,1331423,UMTS,222,88,31091,25795641,,12.471786,41.835204,364,7,1,1375459883,1375459883,-101.0,6339.261786336227
245,44397,1331424,UMTS,222,88,31091,25795055,,12.475002,41.841488,255,4,1,1375459883,1375459883,-97.0,5595.600816561782
246,44398,1331425,UMTS,222,88,31091,25795639,,12.477615,41.845116,80,2,1,1375459883,1375459883,-100.0,5151.488841792185
247,44399,1331426,UMTS,222,88,31091,25796248,,12.480367999999999,41.847017,74,3,1,1375459883,1375459883,-101.0,4895.180145485207
248,44400,1331427,UMTS,222,88,31091,25757789,,12.480831,41.847361,10,2,1,1375459883,1375459883,-99.0,4850.059398532743
249,44401,1331428,UMTS,222,88,31091,25796246,,12.489433,41.853468,255,5,1,1375459883,1375459883,-99.0,4083.945988063972
250,44402,1331429,UMTS,222,88,31091,25796249,,12.494678,41.858431,334,11,1,1375459883,1381409102,-102.0,3530.9900537676244
251,44403,1331430,UMTS,222,88,31091,25796262,,12.495322999999999,41.85825,124,5,1,1375459883,1381408796,-100.0,3554.4032303967956
252,44404,1331431,UMTS,222,88,31091,25766434,,12.495484,41.8586,66,2,1,1375459883,1381409249,-104.0,3516.594085282391
253,44405,1331432,UMTS,222,88,31091,25764634,,12.495491000000001,41.858613,66,2,1,1375459883,1381409263,-104.0,3515.1974896484385
254,44406,1331433,UMTS,222,88,31091,25764560,,12.495047,41.859169,135,3,1,1375459883,1374576455,-104.0,3451.013589471088
255,44407,1331434,UMTS,222,88,31091,25766360,,12.495482,41.858816999999995,82,2,1,1375459883,1374576574,-105.0,3492.5466217197954
256,44408,1331435,UMTS,222,88,31091,25757790,,12.497435000000001,41.861132,449,10,1,1375459883,1375459883,-101.0,3253.316706531573
257,44409,1331436,UMTS,222,88,31091,25766358,,12.493432,41.86377,8765,13,1,1375459883,1395305362,-102.0,2934.0286432292737
258,44410,1331439,UMTS,222,88,30092,25704692,,12.496341000000001,41.875537,50,2,1,1375459883,1375459883,-102.0,1659.3591249127774
259,44411,1331440,UMTS,222,88,30092,25729437,,12.495412,41.87834,151,4,1,1375459883,1375459883,-104.0,1338.9508178699634
260,44412,1331441,GSM,222,88,30010,8566,,12.493661999999999,41.881079,770,38,1,1375459883,1252143428,-82.0,1016.1033833138029
261,44413,1331442,UMTS,222,88,30092,25692198,,12.493616000000001,41.881403999999996,323,14,1,1375459883,1375459883,-103.0,979.8041813691722
262,44414,1331443,UMTS,222,88,30092,25692197,,12.488064,41.886497999999996,564,23,1,1375459883,1374802936,-102.0,540.4001866284756
263,44415,1331444,UMTS,222,88,30092,25692200,,12.489255,41.884815,57,4,1,1375459883,1375459883,-101.0,647.5672212793565
264,44416,1331446,UMTS,222,88,30092,25692199,,12.483878,41.886415,286,7,1,1375459924,1372552918,-104.0,816.3424402609941
265,44417,1331447,UMTS,222,88,30092,25698679,,12.482578,41.888312,169,6,1,1375459924,1372894992,-101.0,835.418789074965
266,44418,1331448,UMTS,222,88,30092,25698677,,12.482209,41.887419,17,2,1,1375459924,1375459924,-101.0,894.0317719014794
267,44419,1331449,UMTS,222,88,30092,25701471,,12.466954,41.882394,1451,3,1,1375459924,1382697519,-107.0,2276.574880525467
268,44420,1331451,UMTS,222,88,30092,25271514,,12.48104,41.88812,33,2,1,1375459924,1375459924,-110.0,964.4348097249102
269,44421,1331453,UMTS,222,88,30092,25730781,,12.464182000000001,41.881443,1583,10,1,1375459924,1382698010,-108.0,2529.5581706344897
270,44422,1331454,UMTS,222,88,30078,25271514,,12.480186999999999,41.889476,75,3,1,1375459924,1375459924,-108.0,1010.8422322527906
271,44423,1331455,UMTS,222,88,30078,25270652,,12.475027,41.891919,569,19,1,1375459924,1396558368,-98.0,1449.1276062714282
272,44424,1331456,UMTS,222,88,30078,25233385,,12.471975,41.892537,199,6,1,1375459924,1375459924,-97.0,1709.6592954476146
273,44425,1331457,UMTS,222,88,30078,25233388,,12.469795,41.891483,202,5,1,1375459924,1369011409,-102.0,1875.964032264698
274,44426,1331458,UMTS,222,88,30078,25271345,,12.469488,41.893135,312,6,1,1375459924,1396558428,-106.0,1924.1020379352942
275,44427,1331459,UMTS,222,88,30078,25271341,,12.470056,41.888713,835,13,1,1375459924,1366408434,-108.0,1855.7904631353315
276,44428,1331460,UMTS,222,88,30078,25271512,,12.466697,41.896322999999995,9,2,1,1375459924,1375459924,-110.0,2234.3219866152726
277,44429,1331461,GSM,222,88,30010,26311,,12.469958,41.897576,450,18,1,1375459924,1252143879,-78.0,2030.6242820786742
278,44430,1331462,UMTS,222,88,30078,25243271,,12.465963,41.897045,109,4,1,1375459924,1375459924,-100.0,2317.5440725167364
279,44431,1331463,UMTS,222,88,30078,25269106,,12.464746,41.898678000000004,34,2,1,1375459924,1375459924,-105.0,2476.4643950626955
280,44432,1331465,UMTS,222,88,30078,25239878,,12.463762,41.9015,237,11,1,1375459924,1375459924,-103.0,2683.9545082113746
281,44433,1331466,UMTS,222,88,30078,25233398,,12.463992999999999,41.901719,118,7,1,1375459924,1370113251,-104.0,2678.593302758662
282,44434,1331467,UMTS,222,88,30078,25242701,,12.463807000000001,41.900742,987,6,1,1375459924,1370190655,-102.0,2642.2014471645366
283,44435,1331468,UMTS,222,88,30078,25240902,,12.463161999999999,41.904481,100,6,1,1375459924,1375459924,-102.0,2895.629043571909
284,44436,1331469,UMTS,222,88,30078,25239881,,12.460589,41.906189000000005,261,10,1,1375459924,1375460046,-101.0,3178.474547957677
285,44437,1331470,UMTS,222,88,30078,25233401,,12.46476,41.905190999999995,1138,9,1,1375459924,1393459445,-105.0,2831.4475443049823
286,44438,1331471,UMTS,222,88,30078,25233400,,12.460104,41.9067,209,12,1,1375459924,1375459925,-100.0,3243.6770362218826
287,44439,1331472,UMTS,222,88,30078,25233397,,12.46133,41.906715999999996,27,4,1,1375459924,1375459924,-104.0,3161.356556832134
288,44440,1331473,UMTS,222,88,30078,25233402,,12.453033,41.908094,1092,32,1,1375459925,1393459497,-102.0,3820.5086287958525
289,44441,1331474,UMTS,222,88,30078,25239882,,12.450101,41.909997,796,4,1,1375459930,1384441327,-100.0,4138.607825430103
290,44442,1331475,UMTS,222,88,30078,25239880,,12.459514,41.907613,117,14,1,1375459930,1375460046,-99.0,3341.883264382111
291,44443,1331478,UMTS,222,88,30078,25233410,,12.452067,41.906759,50,3,1,1375460046,1375460046,-106.0,3815.4199546081354
292,44444,1331479,UMTS,222,88,30078,25271472,,12.450284,41.906399,55,3,1,1375460046,1375460046,-109.0,3927.133026513024
293,44445,1331481,UMTS,222,88,30092,25730238,,12.445184,41.902783,925,7,1,1375460046,1433082817,-107.0,4155.632221296283
294,44446,1331483,UMTS,222,88,30078,25241870,,12.446546000000001,41.902465,298,7,1,1375460046,1393459558,-102.0,4037.3271334996616
295,44447,1331484,UMTS,222,88,30078,25233405,,12.443532000000001,41.897556,743,8,1,1375460046,1369312345,-105.0,4131.937070996368
296,44448,1331485,UMTS,222,88,30078,25233404,,12.443686999999999,41.899425,111,4,1,1375460046,1375460046,-111.0,4165.569715197913
297,44449,1331487,UMTS,222,88,30092,25698818,,12.443072,41.899589,170,9,1,1375460046,1427789319,-94.0,4219.52107581345
298,44450,1331488,UMTS,222,88,30092,25711233,,12.442125,41.901252,103,4,1,1375460046,1375460046,-99.0,4344.315909619083
299,44451,1331489,UMTS,222,88,30092,25711232,,12.443536,41.904138,328,9,1,1375460046,1432572544,-97.0,4336.128668826773
300,44452,1331491,UMTS,222,88,30078,25240071,,12.440964,41.902864,402,4,1,1375460046,1374964121,-99.0,4489.705480794658
301,44453,1331494,UMTS,222,88,30078,25240069,,12.44785,41.90793,230,17,1,1375460046,1380064207,-103.0,4184.995457412284
302,44454,1331495,UMTS,222,88,30078,25241869,,12.450064,41.909461,2709,13,1,1375460046,1389901870,-104.0,4109.875260193023
303,44455,1331497,UMTS,222,88,30092,25730766,,12.442234,41.917882,693,143,1,1375460046,1384881189,-107.0,5172.1496139810515
304,44456,1331498,UMTS,222,88,30092,25700630,,12.442191000000001,41.918209000000004,473,147,1,1375460046,1375460179,-107.0,5196.691527625905
305,44457,1331499,UMTS,222,88,30092,25700631,,12.442091,41.917789,696,43,1,1375460046,1384881404,-103.0,5175.564340785431
306,44458,1331500,UMTS,222,88,30092,25698831,,12.442216,41.918332,113,49,1,1375460046,1375460179,-105.0,5203.228426732287
307,44459,1331501,UMTS,222,88,30092,25698830,,12.441972999999999,41.918886,507,19,1,1375460046,1377948735,-105.0,5256.446252620213
308,44460,1331503,GSM,222,88,30110,8719,,12.442093,41.917413,633,8,1,1375460071,1384881201,-78.0,5150.798555865218
309,44461,1331504,UMTS,222,88,30092,25730765,,12.441981,41.918227,52,9,1,1375460072,1375460179,-108.0,5211.846461328274
310,44662,1345352,UMTS,222,1,61510,98962535,,12.495915,41.852452,755,24,1,1376125156,1425571428,-108.0,4200.252626172883
311,44663,1345353,UMTS,222,1,61510,98961402,,12.496577,41.851865999999994,967,37,1,1376125273,1424422448,-110.0,4269.364806778817
312,44789,1355248,UMTS,222,99,50364,21338083,,12.494251,41.915420000000005,344,4,1,1376812811,1401195722,-107.0,2808.7414680282927
313,44790,1355249,UMTS,222,99,50364,21338089,,12.493955,41.913251,629,5,1,1376812845,1412592402,-108.0,2566.844924631952
314,44995,1372561,GSM,222,1,51299,26008,,12.600985000000001,41.860067,14232,7,1,1377773013,1434797237,-90.0,9619.545782949433
315,45021,1372997,GSM,222,1,51299,4535,,12.502848,41.961723,13200,2,1,1377790065,1434692473,-104.0,7994.925506663263
316,45023,1373146,GSM,222,1,501,39081,,12.543548,41.972668,211,2,1,1377792460,1367868076,,10099.663401034088
317,45026,1373159,GSM,222,1,501,5802,,12.548141000000001,41.972635,188,2,1,1377792461,1449042373,-67.0,10262.435875483783
318,45027,1373162,GSM,222,1,60113,40315,,12.556399,41.963924,1809,3,1,1377792461,1405441344,-81.0,9764.394235054673
319,45029,1373171,GSM,222,1,501,13644,,12.508832,41.985281,3544,7,1,1377792461,1434857839,-100.0,10652.109506473447
320,45030,1373173,GSM,222,1,60107,40929,,12.479707000000001,41.979092,5519,3,1,1377792461,1434727076,-104.0,9931.751337169973
321,45031,1373174,GSM,222,1,501,2172,,12.536027,41.979907,1111,2,1,1377792461,1434794606,-95.0,10605.313022760536
322,48679,1457831,UMTS,222,1,61510,98960975,,12.494753999999999,41.851804,873,24,1,1382254383,1425571368,-113.0,4266.419308244995
323,50308,1478668,UMTS,222,1,61510,98959761,,12.4965,41.865668,612,68,1,1382863207,1429098680,-101.0,2743.704822829413
324,50309,1478669,UMTS,222,1,61510,98959762,,12.494313,41.858379,785,69,1,1382864209,1429097989,-97.0,3535.217231982579
325,52642,1558135,UMTS,222,99,50001,6265712,,12.561682000000001,41.95085,1349,87,1,1222884515,1380125256,,8860.983724340396
326,52643,1558136,UMTS,222,99,50063,1022505,,12.550219,41.951778999999995,1056,19,1,1222884515,1222885599,,8359.515206705082
327,52644,1558137,UMTS,222,99,50063,1024461,,12.554333,41.945311,831,571,1,1222884516,1238335658,,7997.656868154588
328,52645,1558138,UMTS,222,99,50063,1024464,,12.554544,41.945515,372,52,1,1222884516,1238335425,,8026.260101344974
329,52646,1558139,UMTS,222,99,50001,6233496,,12.563784,41.947618,386,20,1,1222884516,1222885205,,8708.936578667934
330,52647,1558140,UMTS,222,99,50001,6265715,,12.559924,41.951955,1088,35,1,1222884516,1371218493,,8861.672237610945
331,52648,1558141,UMTS,222,99,50001,6233492,,12.568964999999999,41.944089,222,24,1,1222884517,1222885412,,8733.804784026443
332,52649,1558142,UMTS,222,99,50001,6266183,,12.572488,41.941909,679,20,1,1222884517,1222885411,,8788.67776020816
333,52650,1558143,UMTS,222,99,50001,6266181,,12.578,41.944018,826,12,1,1222884517,1238334818,,9288.536449021798
334,52651,1558144,UMTS,222,99,50001,6266185,,12.579262,41.938743,324,11,1,1222884517,1222884567,,9006.405594114633
335,52652,1558145,UMTS,222,99,50001,6238133,,12.585617,41.94352,463,11,1,1222884517,1222885231,,9746.781490144142
336,52653,1558146,UMTS,222,99,50001,6264406,,12.584586,41.952526,500,7,1,1222884517,1238309132,,10321.341002633946
337,52654,1558147,UMTS,222,99,50001,6266184,,12.581414,41.952688,667,14,1,1222884517,1238309132,,10140.0906128422
338,52655,1558148,UMTS,222,99,50001,6238136,,12.585717,41.943087,150,3,1,1222884517,1222884517,,9724.24745614383
339,52656,1558149,UMTS,222,99,50001,6266182,,12.576226,41.941722999999996,767,126,1,1222884517,1238334496,,9012.457544764802
340,52657,1558150,UMTS,222,99,50001,6266186,,12.574850999999999,41.941177,107,9,1,1222884518,1222884567,,8885.89749346546
341,52658,1558151,UMTS,222,99,50001,6233493,,12.564909,41.946215,426,55,1,1222884519,1222885603,,8660.087748779366
342,52659,1558152,UMTS,222,99,50063,1021531,,12.557615,41.940615,594,14,1,1222884520,1222884568,,7792.489530703863
343,52660,1558153,UMTS,222,99,50063,1022502,,12.549864999999999,41.951923,1851,48,1,1222884521,1222884568,,8355.801926465358
344,52661,1558154,UMTS,222,99,50063,1022504,,12.547264,41.957722,370,11,1,1222884521,1222885209,,8778.095262879664
345,52662,1558155,UMTS,222,99,50063,1024421,,12.543928,41.940135999999995,1517,40,1,1222884523,1238335659,,7008.5325702807895
346,52663,1558156,UMTS,222,99,50063,1024424,,12.545919,41.943548,912,24,1,1222884523,1238335658,,7410.1086271896065
347,52664,1558158,UMTS,222,99,50063,989065,,12.547255,41.942285,7,2,1,1222884523,1222884523,,7366.422319269957
348,52665,1558159,UMTS,222,99,50063,1024465,,12.552128999999999,41.940212,198,10,1,1222884523,1222885230,,7449.882899156973
349,52666,1558160,UMTS,222,99,50063,1021533,,12.55367,41.934371,1210,81,1,1222884524,1238331894,,7070.866382432969
350,52667,1558161,UMTS,222,99,50063,1024462,,12.548732000000001,41.939631,675,85,1,1222884524,1238335659,,7216.02918757438
351,52668,1558162,UMTS,222,99,50063,1021534,,12.557997,41.943402,168,3,1,1222884525,1222884525,,8039.304312141571
352,52678,1558172,UMTS,222,99,50001,6228426,,12.576367,41.938299,215,3,1,1222884567,1222884567,,8785.184234579732
353,52755,1558255,UMTS,222,99,50063,1022501,,12.547768,41.962548999999996,433,10,1,1222885209,1222885209,,9261.142164427234
354,52756,1558256,UMTS,222,99,50001,6267372,,12.541808,41.969401,434,7,1,1222885209,1222885603,,9709.81647886872
355,52757,1558257,UMTS,222,99,50001,6226782,,12.54062,41.971013,348,21,1,1222885209,1222885603,,9831.808142709157
356,52758,1558258,UMTS,222,99,50001,6264261,,12.535066,41.969390000000004,1253,52,1,1222885209,1222885603,,9485.894790138687
357,52759,1558259,UMTS,222,99,50001,6264264,,12.537244,41.972225,957,18,1,1222885210,1398771225,,9845.572962127468
358,52766,1558266,UMTS,222,99,50001,6265682,,12.530257,41.974222999999995,2517,14,1,1222885215,1409387635,,9851.282514288108
359,52779,1558279,UMTS,222,99,50001,6233491,,12.570625999999999,41.94591,53,4,1,1222885230,1222885230,,8972.880159866014
360,52780,1558280,UMTS,222,99,50001,6233494,,12.571828,41.945368,8,2,1,1222885230,1222885230,,9004.245583363103
361,52885,1558392,UMTS,222,99,50001,6228421,,12.592817,41.945562,987,9,1,1222885412,1222885412,,10360.427766736208
362,52886,1558393,UMTS,222,99,50001,6231693,,12.594422,41.939014,828,2,1,1222885412,1238332076,,10058.001556124867
363,52901,1558409,UMTS,222,99,50063,984795,,12.485763,41.892216999999995,431,4,1,1222885597,1238309218,,590.4788607047791
364,52902,1558411,UMTS,222,99,50063,1022842,,12.48686,41.893491,577,14,1,1222885597,1238332326,,584.7844149205993
365,52903,1558413,UMTS,222,99,50063,1024891,,12.499149000000001,41.894094,2040,2,1,1222885597,1222885599,,714.0252528042247
366,52904,1558414,UMTS,222,99,50063,1023073,,12.472304,41.895984999999996,2280,72,1,1222885597,1238333545,,1782.992696467661
367,52907,1558417,UMTS,222,99,50063,1023832,,12.476306,41.896232,243,5,1,1222885598,1222885599,,1490.4830599643253
368,52908,1558418,UMTS,222,99,50063,1023782,,12.483614,41.900701,381,15,1,1222885599,1238333436,,1375.0248533490635
369,52909,1558419,UMTS,222,99,50063,984712,,12.497428999999999,41.902002,759,192,1,1222885599,1238335669,,1380.2944774749167
370,52910,1558420,UMTS,222,99,50063,1022303,,12.501963,41.9096,401,57,1,1222885599,1238335666,,2301.055563609228
371,52911,1558421,UMTS,222,99,50063,1021933,,12.501709,41.909145,358,112,1,1222885599,1238335666,,2246.345648402044
372,52912,1558422,UMTS,222,99,50063,1022383,,12.513363,41.911632,611,56,1,1222885599,1238335665,,2954.1098023974096
373,52913,1558426,UMTS,222,99,50063,1024442,,12.528775999999999,41.952263,321,4,1,1222885600,1222885601,,7529.993214020993
374,52914,1558427,UMTS,222,99,50063,1024011,,12.526135,41.947355,219,5,1,1222885600,1222885600,,6942.826297912699
375,52915,1558428,UMTS,222,99,50063,1024012,,12.529364999999999,41.941132,769,7,1,1222885600,1238333857,,6440.188348885656
376,52916,1558429,UMTS,222,99,50063,1024393,,12.521626,41.933424,62,3,1,1222885600,1222885601,,5383.785116705733
