net,cell,lon,lat,range,samples,distanze
1,98977704,12.54693,41.863119,2548,5,5437.93965095
1,98965846,12.562318,41.857131,1014,13,6871.98871449
1,8639,12.562778,41.85655,43,6,6938.84353695
1,98960726,12.478313,41.852513,88,3,4341.79172146
1,98911615,12.518592,41.888442,6307,7,2187.97428479
1,98918711,12.504802,41.901772,321,12,1652.51382307
1,17813,12.554234,41.867371,313,19,5728.6786851
1,98981309,12.569851,41.861881,881,5,7161.32310948
1,98965823,12.574,41.861722,1520,57,7479.78784934
1,98977172,12.558231,41.882308,1959,12,5538.90091757
1,98959696,12.554282,41.864233,136,15,5894.65408214
1,99158871,12.420753,41.92484,38,5,7077.89954636
1,99165776,12.421293,41.924805,240,11,7038.22375535
1,99162565,12.420923,41.924947,59,8,7072.54779
1,99156347,12.432915,41.91779,62,2,5806.43950897
1,99165790,12.441072,41.913859,144,4,5001.2336651
1,98918409,12.450965,41.906277,425,2,3870.73330829
1,99174357,12.422399,41.914628,13,3,6407.03455922
1,99169158,12.424803,41.914679,56,3,6229.41603801
1,99180902,12.425473,41.914644,1,2,6177.74698291
1,99159858,12.42727,41.898503,375,6,5477.96146002
1,98918421,12.457163,41.90489,38,6,3344.9801011
1,98911983,12.457218,41.902593,569,67,3223.90703346
1,98911981,12.456909,41.904746,198,14,3355.64409031
1,98916974,12.457646,41.902821,257,34,3202.86336403
1,98941494,12.45761,41.902727,134,10,3200.98840543
1,98912000,12.456753,41.902127,314,10,3237.26480619
1,98918419,12.457079,41.901503,243,26,3184.60474105
1,98918418,12.455212,41.898574,101,4,3218.64385451
1,98918420,12.45565,41.898904,91,9,3194.80063808
1,99158040,12.454269,41.897649,316,20,3266.01985009
1,99158044,12.454182,41.896982,281,35,3255.01261124
1,98916973,12.457679,41.902822,112,9,3200.45130565
1,98895594,12.456212,41.89978,16,3,3181.67250122
1,98894244,12.456532,41.901358,392,6,3220.10866717
1,99165872,12.45404,41.898113,417,38,3297.7988219
1,98918424,12.457343,41.904698,255,29,3321.54963667
1,98916972,12.457884,41.902571,132,12,3172.98158957
1,98895480,12.45661,41.901707,422,8,3229.31143355
1,99165873,12.454831,41.898116,21,2,3234.68457526
1,99165873,12.454262,41.896972,166,39,3248.29741102
1,98895595,12.457678,41.90365,18,3,3241.93362538
1,99157426,12.455242,41.896116,420,27,3147.97288866
1,40841,12.396431,41.883837,185,3,7990.47942045
1,7799,12.375457,41.87748,14413,19,9802.6029042
1,99158046,12.45071,41.898186,218,6,3566.86253777
1,4846,12.367851,41.874985,261,4,10469.009008
1,98981754,12.587137,41.846578,12035,15,9241.07696225
1,98503721,12.384762,41.885902,119,9,8940.3731432
1,98524561,12.398044,41.884742,349,34,7848.71427059
1,98502276,12.415779,41.888699,81,38,6355.46758138
1,99162419,12.420876,41.88851,209,54,5933.22261813
1,40002,12.405599,41.88803,260,18,7202.20947131
1,99158817,12.417366,41.888657,36,19,6223.92720547
1,99179497,12.418595,41.888534,52,27,6122.36234309
1,99157728,12.42744,41.890825,351,28,5385.96284355
1,99161619,12.42758,41.891232,46,7,5375.12708074
1,39978,12.434529,41.89025,203,58,4797.17023285
1,99161384,12.393749,41.884108,106,12,8209.6942994
1,99158819,12.41389,41.88865,78,10,6512.33409284
1,98503137,12.380826,41.884075,157,10,9279.33396779
1,99158649,12.412701,41.888876,335,5,6610.37489354
1,99159860,12.427738,41.892486,374,10,5366.82726763
1,40290,12.434078,41.890251,37,20,4834.600185
1,98503722,12.37757,41.883455,125,10,9554.04917273
1,98503723,12.374529,41.885364,120,12,9791.69550803
1,99173967,12.448263,41.889021,98,3,3659.60910093
1,99158869,12.452218,41.888907,213,6,3332.1023048
1,98895128,12.458245,41.888431,243,7,2835.54931413
1,99165760,12.452832,41.900826,187,12,3484.89598385
1,99165809,12.453251,41.900385,109,2,3435.74059028
1,98918415,12.452289,41.901067,6,3,3536.37718779
1,98918412,12.452465,41.901048,27,4,3521.93288831
1,99157313,12.458459,41.892115,40,2,2819.36213283
1,98911983,12.455245,41.898898,126,7,3226.64078567
1,98918410,12.453941,41.903129,212,10,3495.717677
1,98918416,12.452614,41.902583,49,3,3572.53955869
1,98918407,12.453585,41.904582,188,5,3591.57935399
1,99157217,12.456541,41.887874,124,4,2981.33096306
1,98918411,12.453052,41.901162,18,2,3480.63207553
1,99165809,12.453301,41.900247,26,2,3426.79197009
1,98505447,12.376438,41.876837,550,4,9732.69306042
1,99158650,12.392685,41.882481,654,5,8314.43507639
1,99165872,12.45582,41.899211,102,6,3191.91387908
1,98918425,12.457489,41.904,12,4,3273.90189675
1,98911999,12.456,41.899322,123,8,3181.65142752
1,98941492,12.456329,41.899614,18,3,3166.37684196
1,98543299,12.379833,41.877912,391,14,9436.23459839
1,98918417,12.456856,41.90231,133,3,3237.87715613
1,99162420,12.41856,41.881268,9,14,6202.28050842
1,99179498,12.418473,41.881302,12,10,6208.80707941
1,99158818,12.418502,41.88126,6,6,6207.1749138
1,98895447,12.484923,41.871812,59,6,2130.05862494
1,98895479,12.463948,41.90334,407,36,2772.45568149
1,98911982,12.46195,41.903806,243,23,2940.93119557
1,99040564,12.408783,41.865792,415,2,7445.17893347
1,99035058,12.39876,41.857074,123,7,8593.79655487
1,99031804,12.385118,41.84328,1889,12,10313.0487785
1,99027991,12.386064,41.842781,1,2,10273.6539278
1,98973659,12.555037,41.866891,216,10,5812.08266069
1,98973677,12.554902,41.8653,24,2,5882.99367752
1,98968985,12.554202,41.869052,4088,38,5646.14031817
1,12423,12.585126,41.840678,3957,2,9464.58205904
1,98962111,12.553886,41.869612,4059,145,5596.60405454
1,39962,12.43076,41.930428,0,2,6788.72983859
1,76845059,12.46829,41.830662,254,2,6904.76043247
1,98842108,12.54348,41.948912,2,2,7782.63123478
1,50594049,12.543499,41.948914,1,3,7783.67682651
1,39046,12.556518,41.85605,377,2,6538.91946007
1,3843,12.505053,41.90627,22,3,2076.33166274
1,98959545,12.462337,41.83147,12,4,6979.61005521
1,98960948,12.462327,41.831504,5,4,6976.37861071
1,98977464,12.465023,41.824286,117,8,7661.35495295
1,98916524,12.482586,41.893917,878,15,909.39448021
1,98895888,12.480898,41.89352,791,64,1019.06323879
1,76884481,12.469883,41.884793,169,4,1956.59074092
1,76834305,12.467871,41.881815,231,4,2232.32620575
1,76878337,12.465625,41.875747,310,3,2735.13991364
1,17791,12.499736,41.901509,27,3,1401.05824028
1,98895289,12.498498,41.902158,230,6,1426.17443442
1,98894293,12.490787,41.899076,43,2,997.134049674
1,98908158,12.479264,41.894213,1090,26,1173.60921123
1,98897676,12.476461,41.887743,682,11,1344.49464668
1,99173987,12.428313,41.88005,146,2,5431.13008238
1,38547,12.429251,41.878772,269,2,5386.63077789
1,98897711,12.511359,41.880307,4093,58,1922.25610897
1,336,12.553354,41.864592,445,8,5807.94837478
1,98894333,12.530072,41.877733,4940,155,3423.74071567
1,98894332,12.473447,41.890223,391,4,1567.25040759
1,98834841,12.521175,41.957527,32,3,7854.41387481
1,98969475,12.55599,41.904385,1543,288,5513.47531138
1,98982454,12.554223,41.904811,3112,127,5387.21956251
1,76882433,12.50483,41.922304,2,3,3716.46524214
1,98959694,12.554142,41.868111,153,5,5685.9002051
1,98959757,12.553915,41.86847,10,4,5651.76831645
1,98982455,12.554016,41.905173,427,17,5383.13980283
1,76882947,12.4325,41.806279,19,5,10560.1445128
1,98962095,12.55545,41.904588,938,32,5477.09571993
1,98982825,12.602026,41.853794,1927,12,9962.69362775
1,98961885,12.589062,41.906935,382,8,8240.03575056
1,98962429,12.589091,41.912778,83,3,8412.41302484
1,98372098,12.585059,41.932736,306,17,9029.692623
1,98959788,12.52845,41.87138,74,4,3653.1435397
1,39494,12.565205,41.859117,431,2,6963.83069608
1,76829955,12.473431,41.886324,56,5,1625.83016978
1,98897677,12.47129,41.885194,209,5,1831.79845693
1,98965877,12.594811,41.839141,360,5,10223.639107
1,6517,12.569667,41.854869,1442,14,7522.90326034
1,98835206,12.553397,41.94256,95,4,7715.0233437
1,99161614,12.428729,41.897607,234,7,5342.41375335
1,98977702,12.568642,41.8529,50,7,7567.88712149
1,98973217,12.549925,41.87765,1240,5,4978.61980066
1,98960605,12.569227,41.882974,1040,7,6432.08777035
1,98965844,12.557878,41.863156,704,9,6213.71887952
1,98981546,12.55559,41.857388,1574,12,6390.41607518
1,98897654,12.507196,41.894384,632,6,1319.34028293
1,76812037,12.587792,41.842899,1086,7,9507.06652697
1,98830247,12.498321,41.924503,21,5,3845.33672085
1,98830067,12.4983,41.924602,10,4,3856.01664089
1,98969476,12.556016,41.904213,957,24,5510.11217765
1,98896478,12.459271,41.91452,259,3,3852.05215248
1,98963173,12.55945,41.893287,1325,40,5581.00453505
1,98971752,12.559953,41.892092,109,2,5616.11957942
1,98960908,12.500311,41.833517,29,3,6327.6015812
1,98982273,12.500299,41.833757,13,2,6300.98710899
1,98983592,12.559043,41.895054,383,3,5562.90332892
1,98983593,12.555863,41.881468,1520,22,5360.98409395
1,99174315,12.423803,41.890893,6,4,5687.87941575
1,98962218,12.615731,41.907721,25,2,10423.7870412
1,98981321,12.615872,41.911981,56,3,10533.5875348
1,98964842,12.614939,41.915309,456,4,10549.7474647
1,98963955,12.612772,41.918886,19,2,10490.0706309
1,98969477,12.554024,41.905525,283,7,5395.98487667
1,98379665,12.583825,41.933993,405,17,9017.15201986
1,98372902,12.578012,41.938221,750,11,8888.67333358
1,99031803,12.380775,41.847794,519,16,10388.9662078
1,99026919,12.377734,41.855033,420,10,10282.8829248
1,99026916,12.374602,41.862869,505,15,10232.5064647
1,98507602,12.381401,41.883215,160,4,9239.29946125
1,99157631,12.418813,41.895732,265,6,6132.38319941
1,98906265,12.460724,41.903349,795,29,3003.55197784
1,99156186,12.427759,41.897689,77,3,5423.35046987
1,99157628,12.428345,41.896818,317,7,5361.16712844
1,99159859,12.432481,41.893752,34,2,4982.87878007
1,98900733,12.46536,41.900506,313,6,2515.32664428
1,99158632,12.406105,41.892751,5965,4,7161.74306101
1,99174161,12.430477,41.895138,321,3,5162.79194223
1,98900758,12.470544,41.900597,863,11,2146.96619846
1,98906263,12.467586,41.900823,284,6,2369.83266679
1,98895094,12.468907,41.900965,53,2,2283.73631472
1,98916052,12.471395,41.901829,160,8,2166.70640458
1,98900738,12.476576,41.899276,32,2,1652.79925043
1,98895875,12.481533,41.899281,301,3,1351.44231803
1,98916044,12.483115,41.899854,67,2,1319.5292655
1,98895255,12.491317,41.889968,134,4,87.1810563575
1,98895299,12.489257,41.885285,722,11,599.874017705
1,98895670,12.472405,41.899711,290,7,1963.8497848
1,98916257,12.484466,41.901326,55,3,1400.20227056
1,98912964,12.485456,41.89267,135,2,634.402047197
1,98895834,12.477114,41.886914,502,2,1313.78904832
1,98894330,12.4795,41.89879,313,3,1431.7359289
1,98900680,12.489609,41.891211,189,4,253.62457605
1,98912068,12.477495,41.899903,82,2,1638.22950258
1,98895669,12.476305,41.899607,111,2,1693.14681182
1,98907854,12.483961,41.893769,35,2,801.276666195
1,98900647,12.49071,41.890599,186,4,142.609643659
1,98906579,12.480727,41.899954,258,2,1451.74567383
1,98906267,12.480296,41.899183,242,2,1413.86305324
1,98896544,12.483465,41.892726,39,2,788.551475026
1,98915897,12.482104,41.876482,89,3,1741.55445448
1,98963175,12.540943,41.892913,1236,16,4045.83553489
1,98903458,12.510807,41.89755,900,4,1738.49212189
1,98894050,12.508088,41.900686,321,8,1753.10034195
1,2862,12.573735,41.850467,2552,6,8069.75898364
1,39047,12.554759,41.862584,189,2,6020.41554066
1,98968986,12.556578,41.889197,2491,13,5333.19825741
1,98961403,12.571785,41.853606,1465,34,7746.18311323
1,98918653,12.501112,41.894352,47,5,864.008237457
1,98918655,12.501053,41.894271,5,2,855.059868674
1,98388679,12.566827,41.917882,1503,18,6905.12577763
1,76881921,12.612873,41.856812,2666,654,10670.7696045
1,38445,12.589173,41.851953,3,2,9091.55680698
1,4653,12.589186,41.85195,1,2,9092.66691973
1,76812036,12.600303,41.85729,1157,76,9678.79110658
1,4536,12.593659,41.85478,706,5,9285.0879547
1,26012,12.590984,41.857111,247,9,8975.25440063
1,98977623,12.616297,41.89306,854,10,10293.0828188
1,98977622,12.615608,41.903405,409,7,10335.1123739
1,98983340,12.61228,41.919448,650,6,10470.3624219
1,98835276,12.581882,41.957907,220,3,10572.536573
1,98832920,12.575356,41.954679,103,4,9938.08334793
1,76801537,12.423555,41.892523,2,4,5713.79180651
1,76817668,12.51843,41.974708,118,2,9635.74877631
1,98912024,12.508735,41.889208,8,3,1365.64130798
1,98960899,12.549018,41.893668,583,4,4720.4888087
1,98964637,12.523189,41.893777,2576,4,2592.02507517
1,99049801,12.475741,41.79834,3754,94,10292.5562343
1,99049798,12.455019,41.801249,2065,30,10351.5175976
1,98966199,12.473435,41.794857,4821,11,10702.4630002
1,98977677,12.5246,41.874984,930,6,3165.45413298
1,98977197,12.571627,41.911351,747,6,6987.75121503
1,98977196,12.567823,41.916537,556,34,6914.68465256
1,98391674,12.567162,41.917538,20,4,6913.15077234
1,38582,12.526443,41.904914,38,4,3270.13970784
1,38422,12.545572,41.915406,16,3,5231.78468568
1,99027324,12.437374,41.818669,199,2,9159.77324084
1,98959982,12.591291,41.893137,217,6,8219.39995728
1,98959983,12.591139,41.898925,89,4,8257.23971058
1,98977729,12.588709,41.908203,36,2,8244.49968464
1,39433,12.576616,41.937967,934,7,8779.25429981
1,98959946,12.567546,41.91666,387,18,6899.67871256
1,40209,12.567244,41.916757,54,3,6881.6320693
1,98965904,12.581599,41.878274,49,2,7526.26278138
1,98962231,12.580986,41.878337,4,2,7474.94182644
1,98963214,12.582752,41.876689,1538,12,7653.08144665
1,98961312,12.590554,41.901047,32,3,8240.13262962
1,98376370,12.586186,41.93014,754,12,8963.37287309
1,98372736,12.585488,41.932634,32,2,9054.13480305
1,98838041,12.531967,41.938373,11,5,6282.86173009
1,98962509,12.617694,41.887022,683,2,10410.400044
1,98962508,12.615629,41.904351,24,2,10352.2245759
1,98387858,12.60297,41.931342,271,2,10255.2210463
1,98394853,12.592794,41.944222,350,2,10271.2672393
1,98394850,12.587567,41.950883,371,3,10386.6828309
1,76829702,12.426172,41.888802,5,5,5492.90844932
1,98903748,12.455116,41.915954,14,2,4211.33574998
1,99043108,12.452621,41.874758,15,4,3714.22161651
1,99156348,12.409632,41.95416,13542,8,9877.8238958
1,99157667,12.420826,41.939032,20,2,8039.97356553
1,76800514,12.426082,41.889515,90,3,5498.721855
1,6487,12.553911,41.867033,263,5,5721.42002259
1,98964843,12.608307,41.924503,647,11,10350.5818895
1,9544,12.566577,41.916781,5,2,6832.83350159
1,98983846,12.578585,41.906572,1481,5,7385.69555256
1,99027818,12.411702,41.821708,15,6,10131.8048539
1,99048444,12.41179,41.821646,12,2,10132.1517554
1,98900596,12.507543,41.902055,4,4,1826.28695439
1,98983341,12.61587,41.912561,150,4,10548.3814898
1,98372115,12.601493,41.933179,196,5,10239.1495318
1,98959559,12.482759,41.797769,2732,10,10294.0787794
1,98982893,12.597625,41.851251,789,21,9751.91770324
1,7183,12.57027,41.855581,241,2,7524.95395792
1,98959854,12.575944,41.879818,2215,123,7034.52042299
1,98973671,12.505276,41.798172,6695,17,10274.976662
1,98895249,12.507279,41.902014,64,6,1807.89743422
1,98962096,12.556168,41.903945,991,18,5513.88971262
1,39493,12.56906,41.86186,484,4,7103.41205518
1,98981310,12.574718,41.861732,16,4,7533.38537948
1,98394851,12.597803,41.937907,288,3,10231.1191422
1,98387806,12.529499,41.914312,1200,5,4086.59820861
1,99354009,12.524208,41.932183,35,2,5363.49651026
1,99049293,12.45272,41.819649,4719,13,8495.71163431
1,99048586,12.433185,41.812581,540,21,9919.55086482
1,99034842,12.429228,41.810497,152,2,10284.8234537
1,98983465,12.520489,41.862973,4710,7,3819.78031177
1,98983464,12.51703,41.861758,1817,11,3763.58395645
1,98960850,12.522083,41.875404,312,2,2964.68197
1,98965021,12.49793,41.860813,547,7,3293.99616829
1,98964266,12.574547,41.861814,51,10,7516.67594443
1,99027688,12.442613,41.820245,84,2,8796.00992573
1,99028774,12.431584,41.811097,380,12,10128.6711531
1,99027145,12.432576,41.811717,641,9,10027.9837814
1,99048583,12.437066,41.818109,176,2,9226.45965512
1,98372857,12.578172,41.931594,0,2,8478.67537407
1,98977198,12.567807,41.911161,118,2,6682.73857361
1,98959948,12.567131,41.910828,26,5,6617.29811058
1,98959693,12.555453,41.876356,177,2,5459.39359356
1,24708,12.564934,41.874765,1475,4,6264.5634611
1,42558,12.505258,41.874592,1028,15,2036.23592938
1,40769,12.50845,41.880375,585,9,1724.59569317
1,98984593,12.508895,41.82294,133,6,7593.2118197
1,98984590,12.50873,41.822936,29,5,7591.1790848
1,24375,12.552127,41.868338,435,2,5524.316873
1,40198,12.499159,41.851645,22,3,4316.71434385
1,98977700,12.498229,41.852101,890,10,4256.93997123
1,38969,12.491022,41.844943,131,2,5024.9036632
1,98961966,12.514341,41.819872,441,2,8019.41222833
1,6754,12.510198,41.822084,19,2,7706.83128236
1,99037328,12.493105,41.817903,1437,2,8027.31874383
1,99027495,12.44187,41.803657,441,32,10483.4179897
1,99043130,12.432671,41.811757,1372,15,10020.2195002
1,99038911,12.443118,41.823765,257,3,8432.32020556
1,98984594,12.50791,41.823101,2586,22,7561.20377402
1,98963218,12.508647,41.82306,11,5,7576.39451074
1,98961294,12.549021,41.904195,14,3,4955.46692042
1,98959764,12.553988,41.903569,350,2,5328.52311044
1,98982479,12.509119,41.823612,9,2,7523.24268214
1,98982274,12.504897,41.824123,738,4,7410.03898653
1,98973658,12.552895,41.874608,636,6,5315.97324179
1,98961047,12.553412,41.862613,145,6,5922.77469281
1,42523,12.441516,41.862623,255,2,5211.22036908
1,98903987,12.49591,41.87479,1710,4,1734.23790621
1,98895182,12.488489,41.876017,107,4,1604.33411225
1,98911959,12.478679,41.867224,1045,5,2789.52117997
1,99043075,12.446465,41.813827,1173,7,9295.904518
1,99027399,12.431617,41.810719,422,11,10163.7466585
1,99027326,12.431271,41.811097,54,6,10141.6421925
1,99049292,12.445219,41.826241,14704,40,8107.20353381
1,99049803,12.441451,41.802681,1008,26,10596.7128255
1,99031485,12.442146,41.80453,405,5,10385.3796668
1,99047085,12.480052,41.815629,112,2,8342.18516998
1,99027687,12.447561,41.820853,293,2,8549.93844426
1,99043131,12.437888,41.805681,620,22,10416.9388407
1,99049800,12.439916,41.802768,700,11,10639.3700934
1,99028775,12.436648,41.80597,896,8,10433.2590936
1,98969023,12.516019,41.871212,4,2,2881.20954617
1,98962035,12.55932,41.856857,774,2,6679.72209602
1,98983147,12.619827,41.883275,362,4,10609.5535822
1,98960897,12.558263,41.898512,800,5,5549.38507818
1,98895852,12.502394,41.876533,17,2,1729.99733085
1,98973660,12.484144,41.849847,263,2,4530.31528566
1,98969102,12.471696,41.835412,545,2,6319.03560676
1,76801537,12.423615,41.892535,2,5,5708.87807936
1,98968984,12.554333,41.875024,519,10,5414.42982201
1,99375677,12.523719,41.948531,775,9,6985.34937988
1,99375164,12.569259,41.945398,199,43,8851.65228725
1,99357216,12.569675,41.945506,204,14,8884.8549354
1,98894049,12.510981,41.896782,1195,10,1712.99753243
1,98897662,12.50305,41.887778,38,8,928.540128675
1,99025103,12.454999,41.843643,89,2,6026.2651419
1,98981491,12.457947,41.839244,585,5,6336.25636387
1,98960933,12.488708,41.811586,26,2,8733.87239876
1,76966146,12.482466,41.946855,90,3,6348.73156112
1,99375518,12.573021,41.952779,434,4,9651.78152613
1,99370598,12.570908,41.95086,67,2,9376.75443031
1,99370600,12.572694,41.939052,3477,6,8597.91082251
1,40005,12.560937,41.860663,279,8,6570.98615776
1,98962224,12.535781,41.80628,5391,18,9992.30512276
1,98909504,12.505206,41.90142,49,9,1643.81119945
1,98918714,12.502315,41.901271,76,3,1485.23946424
1,98918712,12.502512,41.901045,132,14,1473.78457029
1,1691,12.553912,41.868383,88,11,5655.67462734
1,99355759,12.539522,41.935306,29,5,6360.69846464
1,13891,12.545664,41.803698,2609,2,10576.8877151
1,98387859,12.58721,41.927497,28,3,8896.89622582
1,98372097,12.585571,41.931673,11,3,9004.96093969
1,98962226,12.580146,41.822225,429,15,10494.2467434
1,98962223,12.591935,41.840457,145,4,9943.81170132
1,98965830,12.594388,41.84547,815,3,9820.61387553
1,98969019,12.592715,41.8422,223,4,9892.02680733
1,98961372,12.577204,41.817841,396,8,10687.2062628
1,98977690,12.603019,41.85115,561,20,10160.0399774
1,99049802,12.44785,41.801564,155,12,10512.2980583
1,99049801,12.49018,41.796505,1428,4,10405.2612
1,77069826,12.481,41.884996,55,2,1102.29559553
1,40843,12.37955,41.887971,2630,2,9363.39665532
1,5361,12.454539,41.802168,10,2,10266.2815472
1,9489,12.486589,41.985801,559,3,10632.26982
1,5811,12.577498,41.878591,194,2,7185.00964957
1,76874241,12.473646,41.929331,20,3,4617.36188102
1,3555,12.454758,41.802174,8,2,10260.1008173
1,39162,12.375331,41.860692,251,2,10249.55275
1,9490,12.463117,41.983404,1631,3,10635.0079456
1,98969185,12.489938,41.86744,41,2,2532.77674303
1,98969187,12.48762,41.86746,83,4,2552.88225653
1,98981481,12.484626,41.868558,122,3,2484.52852178
1,98959981,12.592159,41.894544,49,2,8298.96252131
1,98963967,12.540843,41.880744,88,2,4160.42802456
1,98959759,12.539396,41.881059,250,2,4035.3807292
1,98959758,12.532059,41.883756,183,3,3373.46716678
1,98959695,12.532734,41.883804,406,2,3427.14036992
1,98371511,12.530022,41.905125,328,2,3541.28896308
1,98959853,12.577229,41.877617,282,3,7183.31409335
1,98961324,12.576756,41.879312,771,12,7110.36433039
1,98965836,12.587624,41.868305,169,2,8274.52478157
1,98963881,12.597694,41.864907,391,3,9185.31716237
1,98977366,12.608396,41.85978,2119,5,10209.1447675
1,98963957,12.589709,41.837395,547,12,9986.57387852
1,98965890,12.577537,41.818415,457,3,10657.6800481
1,11655,12.578464,41.875001,423,7,7345.20995411
1,99239602,12.422338,41.927546,1,4,7138.31001751
1,99243611,12.4132,41.906246,167,2,6804.85516824
1,99243610,12.409206,41.905659,129,2,7109.18438123
1,99231740,12.403101,41.904504,514,3,7573.80082849
1,98959852,12.57761,41.878227,565,6,7201.51476112
1,40925,12.580705,41.937185,63,2,9001.14078986
1,99180054,12.467522,41.941023,69,2,6011.30950004
1,99157501,12.453894,41.93561,21,2,5969.81595095
1,99166211,12.45536,41.934482,276,5,5799.05656156
1,99178111,12.455945,41.93501,0,2,5823.59775483
1,98911967,12.502208,41.910018,59,3,2351.65525797
1,98959706,12.537317,41.871294,712,5,4282.56338182
1,98895655,12.4684,41.8993,159,2,2229.74072985
1,98906265,12.465491,41.902577,26,2,2618.98502966
1,98904072,12.466467,41.903125,83,6,2583.83985884
1,98919380,12.462744,41.902245,1046,41,2797.55405005
1,98912963,12.48502,41.893997,285,10,740.634495878
1,98895126,12.47381,41.896702,60,2,1699.52133208
1,98961328,12.576322,41.87974,33,2,7066.89363948
1,98918062,12.471986,41.932067,2545,18,4949.92075785
1,98896479,12.458004,41.910062,52,2,3604.69766266
1,98895476,12.457678,41.908554,136,4,3526.59999184
1,99180052,12.469954,41.945762,333,5,6447.38213475
1,98961324,12.576785,41.879926,127,3,7101.45485618
1,99048806,12.461717,41.799962,409,13,10337.3154717
1,76814852,12.523853,41.912119,18,4,3575.39287929
1,98961311,12.576229,41.913149,1712,8,7414.70922608
1,99035117,12.431206,41.811106,55,3,10143.4764854
1,98985082,12.567014,41.88212,89,3,6262.76332413
1,98985081,12.566934,41.880963,92,4,6275.90877819
1,76860417,12.502543,41.901032,4,2,1474.07922293
1,76872193,12.547808,41.88306,4250,4,4671.74987334
1,42534,12.384448,41.915655,503,2,9388.54367734
1,39377,12.579587,41.82241,1362,3,10447.2265943
1,39379,12.576148,41.81685,344,2,10713.0515524
1,42533,12.384448,41.915655,503,2,9388.54367734
1,39177,12.453186,41.870339,116,7,3925.66653169
1,98961148,12.597946,41.853303,337,10,9677.0542929
1,77101826,12.572222,41.877874,462,44,6770.28465696
1,76821761,12.574539,41.886501,717,3,6835.06889317
1,76802564,12.496561,41.864716,12,2,2849.25074721
1,76836097,12.589159,41.850194,1189,3,9183.48647886
1,76812035,12.576163,41.852354,943,73,8128.95599839
1,76840966,12.587341,41.91169,301,8,8238.13026213
1,76845313,12.569477,41.873908,170,23,6653.35746505
1,76814081,12.574437,41.895669,451,55,6841.2266376
1,76808961,12.573746,41.855456,314,18,7781.33914573
1,76821764,12.573187,41.88505,516,76,6734.83649725
1,77095171,12.575407,41.854055,155,30,7978.5638794
1,77007105,12.610581,41.92032,82,6,10367.2651903
1,76823557,12.588982,41.912135,4482,64,8382.75901517
1,77007107,12.598507,41.915151,1433,39,9236.65539047
1,76873478,12.60757,41.918653,1015,29,10071.5809718
1,76848390,12.574034,41.89086,106,16,6781.17575789
1,76812033,12.579729,41.853693,728,83,8310.21896301
1,76811781,12.568252,41.866053,735,113,6847.89679098
1,76808962,12.574087,41.856056,263,6,7773.20747738
1,76823558,12.574947,41.908705,262,27,7157.90931072
1,76872194,12.583015,41.88049,20341,19,7603.16328529
1,77095170,12.57398,41.857212,407,38,7703.55889118
1,76823554,12.57325,41.905235,1034,102,6920.1899963
1,76812034,12.59247,41.845581,9861,63,9677.24175305
1,76963841,12.59538,41.847917,20,4,9758.02128941
1,76979457,12.587464,41.845725,17,4,9314.12470988
1,76940547,12.598854,41.847938,464,66,10010.748644
1,76848389,12.592829,41.87365,515,4,8541.20667603
1,40050,12.472091,41.894995,65,2,1763.03702385
1,76965122,12.47249,41.894664,16,2,1720.50563217
1,98969280,12.533902,41.908031,93,12,3979.22448308
1,76835585,12.505993,41.891194,377,3,1139.49937029
1,76950017,12.492854,41.894059,643,7,433.799512198
1,76831493,12.470976,41.896301,1255,18,1898.44260202
1,76829955,12.472066,41.886625,223,3,1727.45209954
1,76834305,12.47,41.884177,7,2,1969.42689579
1,99031857,12.466693,41.880621,4,2,2377.75593499
1,32509,12.465848,41.875365,140,2,2745.37288063
1,76816390,12.451225,41.867612,883,39,4233.4274484
1,76822275,12.450041,41.867447,6,16,4323.71085708
1,76811266,12.509058,41.882401,42,6,1634.8068627
1,99485240,12.524398,41.91348,2,3,3712.37489146
1,98965824,12.554333,41.876056,321,2,5379.87204826
1,98961155,12.539257,41.870973,6371,3,4440.69257407
1,77101827,12.566052,41.879549,4,2,6231.58362388
1,99370508,12.543311,41.948884,3,4,7772.38775215
1,76849666,12.50575,41.897678,6,2,1391.04941482
1,98961079,12.577834,41.87706,2,2,7244.79471927
1,98985083,12.568448,41.881545,164,4,6389.87922836
1,98985084,12.56658,41.881487,145,3,6237.63054521
1,99484209,12.508874,41.882012,79,4,1645.26506752
1,99485638,12.508784,41.882125,65,8,1632.12762139
1,99509150,12.508639,41.882079,352,7,1624.89340134
1,99509147,12.508567,41.882181,180,5,1613.65808523
1,99487486,12.50914,41.884542,57,3,1528.87475992
1,99485113,12.498906,41.899857,81,2,1206.09553419
1,99508478,12.500929,41.897383,134,2,1072.59009208
1,99485625,12.52492,41.887908,137,2,2716.38386327
1,98911952,12.481017,41.892885,250,2,986.098103859
1,99501441,12.488872,41.90413,2,2,1576.57257548
1,99501444,12.488872,41.90413,2,2,1576.57257548
1,40097,12.594999,41.933172,390,2,9765.45089143
1,7252,12.590182,41.933027,9,2,9410.74340548
1,21305442,12.518152,41.918592,66,4,3814.970138
1,13780995,12.518413,41.918574,125,17,3825.52570836
